Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,89.487665214179,1543.1650712489536
-190.0,-9.5,71.6997501271809,1610.2568882729379
-180.0,-9.0,77.65275242629696,1529.1618939332325
-170.0,-8.5,98.56359979864166,1611.8633138787964
-160.0,-8.0,80.67497664923175,1721.066168516944
-150.0,-7.5,87.56611863784288,1727.4407040374458
-140.0,-7.0,77.62841606004584,1725.7394031810188
-130.0,-6.5,87.600742096624,1779.8878053268604
-120.0,-6.0,78.65703957429041,1844.9556244450648
-110.0,-5.5,79.6161387453339,1809.2767529877128
-100.0,-5.0,91.59700067850785,1782.1590349405333
-90.0,-4.5,89.62714212496267,1803.4972709811934
-80.0,-4.0,92.57449060447391,1805.7002791023192
-70.0,-3.5,91.5870705348686,1774.9972474312035
-60.0,-3.0,74.6090560011073,1767.7372335195691
-50.0,-2.5,112.49171742999482,1785.9304519416876
-40.0,-2.0,113.5062930212857,1696.6203798971126
-30.0,-1.5,94.56824866490142,1600.6920405595945
-20.0,-1.0,96.57570430784992,1521.3162493030377
-10.0,-0.5,94.57163777478526,1478.3040220584853
0.0,0.0,108.54147737904844,1400.08547885268
10.0,0.5,96.58263744154254,1290.4236920024655
20.0,1.0,99.53264446647937,1219.2748947143723
30.0,1.5,89.61496036097904,1197.8533034917532
40.0,2.0,104.45000804478478,1089.2643696098985
50.0,2.5,96.45594986121931,1119.68453137869
60.0,3.0,123.36384963244369,1101.32081889609
70.0,3.5,103.5254702920524,1054.1680099931107
80.0,4.0,97.54272944288977,1109.7973809063478
90.0,4.5,97.53821507830725,1108.7507305840231
100.0,5.0,111.45749181256623,1145.4247596094976
110.0,5.5,94.52872704133219,1224.8932946092623
120.0,6.0,96.56862793700951,1281.2765376797036
130.0,6.5,90.53371515475946,1323.1850676464844
140.0,7.0,84.58428516053904,1431.9621923060668
150.0,7.5,88.52726440520374,1453.2396999550863
160.0,8.0,99.49518135040356,1563.0692990148398
170.0,8.5,92.51061882631917,1628.3858389105858
180.0,9.0,98.54199650858949,1643.3619821785985
190.0,9.5,100.5306425317372,1768.7420968207623
200.0,10.0,92.53182597396658,1779.993942660497
