Unix_Timestamp,Elapsed_Time_s,EOM0_Target_V,EOM1_Target_V,Raw_Count0,Raw_Count1,Rate0_Hz,Rate1_Hz
1789159692.1337783,0.06277469999986351,-200.0,-200.0,155.0,372.0,1471.8946964488678,5537.12766759336
1789159692.1961377,0.12513540000009016,-193.22033898305085,-200.0,234.0,789.0,1278.6701830122495,6766.296385106487
1789159692.2583919,0.18739049999976487,-186.4406779661017,-200.0,305.0,1140.0,1143.5226479036737,5664.8352711535845
1789159692.3202553,0.24925309999980527,-179.66101694915255,-200.0,384.0,1523.0,1270.5740347642736,6176.401557881885
1789159692.3826609,0.3116598999999951,-172.8813559322034,-200.0,468.0,1893.0,1384.8153224558257,6107.390652882103
1789159692.4432845,0.372282499999983,-166.10169491525426,-200.0,559.0,2260.0,1509.6401305568922,6038.560522227569
1789159692.5049636,0.4339621999997689,-159.32203389830508,-200.0,650.0,2653.0,1493.7847882849965,6419.717959177187
1789159692.5670042,0.49600269999973534,-152.54237288135593,-200.0,757.0,3026.0,1723.2314458213984,6013.726066029778
1789159692.6283307,0.5573297000000821,-145.76271186440678,-200.0,872.0,3376.0,1899.2263340198892,5805.18237945702
1789159692.6897566,0.6187555999999859,-138.98305084745763,-200.0,1013.0,3741.0,2257.3002333827226,5847.65178569225
1789159692.75116,0.6801582999996754,-132.20338983050848,-200.0,1185.0,4049.0,2898.9064186885853,4908.5777396199355
1789159692.8131936,0.742192299999715,-125.42372881355932,-200.0,1350.0,4343.0,2808.639232070026,4515.154208517637
1789159692.8762443,0.8052429999997912,-118.64406779661017,-200.0,1545.0,4661.0,3178.5587143358657,5249.162676817516
1789159692.9409869,0.8699858999998469,-111.86440677966102,-200.0,1752.0,4958.0,3323.564069256271,4481.775790360729
1789159693.0023925,0.931391000000076,-105.08474576271186,-200.0,1971.0,5208.0,3693.2544958503354,4071.587883230126
1789159693.064237,0.9932361999999557,-98.30508474576271,-200.0,2210.0,5455.0,3932.0330219414413,4039.2702861762077
1789159693.1276195,1.056618300000082,-91.52542372881356,-200.0,2463.0,5707.0,4043.1912128029285,4096.391097181914
1789159693.1898723,1.1188708999998198,-84.74576271186442,-200.0,2757.0,5924.0,4499.010569176761,3532.4262672051914
1789159693.251337,1.180334799999855,-77.96610169491527,-200.0,3069.0,6129.0,4956.220056149001,3464.0247704267213
1789159693.3146672,1.2436659999998483,-71.18644067796612,-200.0,3382.0,6333.0,5084.790186863515,3319.9661013885498
1789159693.3760552,1.3050537999997687,-64.40677966101697,-200.0,3738.0,6517.0,5784.894483548773,3043.7444821133545
1789159693.4371276,1.3661263999997573,-57.62711864406779,-200.0,4104.0,6684.0,5972.786269050905,2700.271636606846
1789159693.4985096,1.4275078999999096,-50.847457627118644,-200.0,4471.0,6843.0,5901.120679694549,2470.6499231251273
1789159693.5601947,1.489193399999749,-44.067796610169495,-200.0,4931.0,6985.0,7366.319843166626,2367.1147697465894
1789159693.6208348,1.5498333999998977,-37.288135593220346,-200.0,5380.0,7110.0,7315.2362316857325,2090.067494767352
1789159693.681069,1.6100658000000294,-30.508474576271198,-200.0,5809.0,7233.0,7098.40458364028,2051.457079159467
1789159693.7426548,1.671652499999709,-23.72881355932205,-200.0,6227.0,7340.0,6749.460043206468,1740.6502216690367
1789159693.8033543,1.7323530999997274,-16.9491525423729,-200.0,6664.0,7420.0,7041.603385807688,1303.330189661063
1789159693.8646982,1.7936965999997483,-10.169491525423723,-200.0,7138.0,7503.0,7802.93240955998,1421.9466805576274
1789159693.9263847,1.8553836000000956,-3.3898305084745743,-200.0,7605.0,7588.0,7650.839030251956,1378.2111878975809
1789159693.988521,1.9175193000000945,3.3898305084745743,-200.0,8109.0,7679.0,7990.5027167451,1387.3620101601382
1789159694.0497992,1.9787975999997798,10.169491525423723,-200.0,8571.0,7742.0,7565.195776507768,1080.742253786824
1789159694.1119585,2.040956499999993,16.94915254237287,-200.0,9034.0,7797.0,7229.871301285112,912.5080283175384
1789159694.173575,2.1025732999996762,23.72881355932202,-200.0,9514.0,7871.0,7753.742568586809,1163.956736623886
1789159694.2346444,2.1636430999997174,30.50847457627117,-200.0,9990.0,7939.0,7760.074239250304,1072.8213233986596
1789159694.2953725,2.2243713999996544,37.28813559322032,-200.0,10435.0,8013.0,7338.459463138507,1330.995098706494
1789159694.356206,2.2852038999999422,44.06779661016947,-200.0,10855.0,8100.0,7175.711651214041,1488.9601676269135
1789159694.4180758,2.3470743999996557,50.847457627118644,-200.0,11309.0,8178.0,7545.005690112092,1236.5923815148085
1789159694.4788387,2.407836999999745,57.627118644067764,-200.0,11756.0,8279.0,7395.850765801304,1637.5241354937193
1789159694.540184,2.469182699999692,64.40677966101691,-200.0,12202.0,8385.0,7330.46268792482,1628.9917084277379
1789159694.6019871,2.5309843,71.18644067796606,-200.0,12611.0,8477.0,6651.059317947871,1481.9336411342736
1789159694.6625714,2.5915703000000576,77.96610169491527,-200.0,12983.0,8600.0,5962.769842489826,2102.3747772912457
1789159694.7232764,2.652274799999759,84.74576271186442,-200.0,13339.0,8739.0,5826.989093402691,2352.5111246656825
1789159694.7853677,2.7143662999997105,91.52542372881356,-200.0,13721.0,8894.0,6376.19553667347,2476.7040514351497
1789159694.8467302,2.7757283000000825,98.30508474576271,-200.0,14090.0,9070.0,6203.330601955921,2879.482972827677
1789159694.9108677,2.8398663999996643,105.08474576271186,-200.0,14459.0,9237.0,5949.95994877796,2557.5947242508246
1789159694.9722738,2.9012721999997666,111.86440677966101,-200.0,14777.0,9431.0,5299.803480433082,3236.792729660473
1789159695.0356412,2.9646397999999863,118.64406779661016,-200.0,15107.0,9653.0,5030.298566177624,3413.416884191959
1789159695.098687,3.0276860999997552,125.42372881355931,-200.0,15390.0,9870.0,4464.847514264048,3499.4750787474977
1789159695.1607277,3.0897257999999965,132.20338983050846,-200.0,15661.0,10112.0,4339.618547542163,3941.8201806841307
1789159695.2220898,3.1510886000000937,138.9830508474576,-200.0,15893.0,10371.0,3775.81036084483,4063.4911502425316
1789159695.2841723,3.213170199999695,145.76271186440675,-200.0,16112.0,10650.0,3579.8347906187864,4582.188531992047
1789159695.3455691,3.2745678999999654,152.5423728813559,-200.0,16339.0,10937.0,3705.402512832004,4856.595526527383
1789159695.4069118,3.3359098000000813,159.32203389830505,-200.0,16539.0,11276.0,3250.165216740651,5814.184443280497
1789159695.4689126,3.397911099999874,166.1016949152542,-200.0,16706.0,11629.0,2639.8734278177094,5899.851352102666
1789159695.5327168,3.4617144999997436,172.88135593220335,-200.0,16843.0,11971.0,2187.9174025906286,5663.882953480579
1789159695.595434,3.5244324999998753,179.66101694915255,-200.0,16987.0,12305.0,2374.3224015457927,5412.058415288204
1789159695.6571505,3.5861488000000463,186.4406779661017,-200.0,17110.0,12633.0,2027.9274581416287,5232.777101811881
1789159695.7196853,3.648684299999786,193.22033898305085,-200.0,17201.0,13010.0,1479.915801495204,5989.306302521767
1789159695.7815864,3.7105845999999474,200.0,-200.0,17309.0,13346.0,1840.6892398295886,5468.4554115325645
1789159695.8439617,3.772960299999795,-200.0,-193.22033898305085,17396.0,13752.0,1396.065569133878,6573.878376174716
1789159695.9066923,3.835689900000034,-193.22033898305085,-193.22033898305085,17480.0,14117.0,1289.0762267848988,5915.6237804512475
1789159695.9710834,3.9000820999999632,-186.4406779661017,-193.22033898305085,17574.0,14491.0,1510.2920463658143,5922.381170580553
1789159696.034885,3.9638820000000123,-179.66101694915255,-193.22033898305085,17679.0,14905.0,1527.5512300223766,6443.808062278302
1789159696.09787,4.026868899999954,-172.8813559322034,-193.22033898305085,17776.0,15302.0,1503.0103899938786,6344.101994974162
1789159696.1592617,4.088259999999991,-166.10169491525426,-193.22033898305085,17858.0,15672.0,1377.006495181589,6008.755615337842
1789159696.2214792,4.15047770000001,-159.32203389830508,-193.22033898305085,17978.0,16043.0,1962.1205617891787,5903.88061895494
1789159696.2824872,4.21148439999979,-152.54237288135593,-193.22033898305085,18112.0,16380.0,2194.5318688755037,5334.675030843704
1789159696.345412,4.274410699999862,-145.76271186440678,-193.22033898305085,18250.0,16730.0,2299.2042984534983,5571.1488770219385
1789159696.4068508,4.335848299999725,-138.98305084745763,-193.22033898305085,18405.0,17056.0,2520.639958537693,5307.544701427959
1789159696.4681904,4.397188699999788,-132.20338983050848,-193.22033898305085,18566.0,17385.0,2629.615915077179,5402.340179274204
1789159696.5288954,4.457893699999659,-125.42372881355932,-193.22033898305085,18733.0,17668.0,2803.884458379876,4655.167145643512
1789159696.5899422,4.518940399999792,-118.64406779661017,-193.22033898305085,18916.0,17952.0,3002.0800125703036,4538.859066624149
1789159696.6513188,4.580316999999923,-111.86440677966102,-193.22033898305085,19117.0,18219.0,3324.148964538575,4372.944627147002
1789159696.7123544,4.641352999999981,-105.08474576271186,-193.22033898305085,19355.0,18482.0,3863.151437304524,4471.240089472829
1789159696.7727072,4.701705199999651,-98.30508474576271,-193.22033898305085,19634.0,18720.0,4758.888989417821,3854.1572423802127
1789159696.834063,4.7630614999998215,-91.52542372881356,-193.22033898305085,19923.0,18955.0,4661.168877722196,3764.7902473910044
1789159696.895527,4.824524499999825,-84.74576271186442,-193.22033898305085,20196.0,19188.0,4349.987571471097,3657.540570298147
1789159696.9585385,4.88753719999977,-77.96610169491527,-193.22033898305085,20488.0,19350.0,4648.350534547788,2726.1003134941916
1789159697.0195568,4.948555099999794,-71.18644067796612,-193.22033898305085,20812.0,19561.0,5272.677876882942,3413.8355067275993
1789159697.0799482,5.008946999999807,-64.40677966101697,-193.22033898305085,21181.0,19732.0,6224.4643160708865,2786.5334438224318
1789159697.1412904,5.070288800000071,-57.62711864406779,-193.22033898305085,21558.0,19888.0,6327.145408834031,2523.749011388855
1789159697.2027035,5.131701999999677,-50.847457627118644,-193.22033898305085,21940.0,20030.0,6083.759047325544,2344.0365741166065
1789159697.2633824,5.1923806999998305,-44.067796610169495,-193.22033898305085,22303.0,20151.0,6040.970726435688,2031.6359883548596
1789159697.3244338,5.253432099999827,-37.288135593220346,-193.22033898305085,22693.0,20263.0,6327.19083450377,1894.5825662638406
1789159697.3865693,5.315566599999784,-30.508474576271198,-193.22033898305085,23159.0,20376.0,7633.467226137455,1754.8200519856218
1789159697.449193,5.378191499999957,-23.72881355932205,-193.22033898305085,23598.0,20477.0,6850.823322145381,1555.4165195687217
1789159697.5107396,5.4397368999998434,-16.9491525423729,-193.22033898305085,24067.0,20571.0,7618.966620077335,1523.793324015467
1789159697.572313,5.501311299999998,-10.169491525423723,-193.22033898305085,24573.0,20654.0,7910.670277138242,1288.615972746501
1789159697.6330595,5.562057399999958,-3.3898305084745743,-193.22033898305085,25027.0,20729.0,7636.509342627465,1257.7780093739354
1789159697.6943812,5.623379999999997,3.3898305084745743,-193.22033898305085,25553.0,20797.0,8716.055260104806,1073.8466439554174
1789159697.7554388,5.6844372999998996,10.169491525423723,-193.22033898305085,26050.0,20860.0,8153.471215179245,1001.3034825658721
1789159697.8170936,5.746091999999862,16.94915254237287,-193.22033898305085,26537.0,20930.0,7932.077391602664,1112.9640883540485
1789159697.877454,5.806452499999978,23.72881355932202,-193.22033898305085,26971.0,21006.0,7154.254789287961,1304.0666957689448
1789159697.938847,5.86784519999992,30.50847457627117,-193.22033898305085,27441.0,21067.0,7564.686973237618,1050.1565445200458
1789159697.9999135,5.9289114999996855,37.28813559322032,-193.22033898305085,27901.0,21127.0,7470.555644910261,982.9678480145081
1789159698.060691,5.989687899999808,44.06779661016947,-193.22033898305085,28348.0,21213.0,7463.84083849419,1402.8423744639683
