Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,311.51358178947737,3817.7830662761507
-190.0,-9.5,331.43588773262826,4155.389883734904
-180.0,-9.0,239.73422724387123,4529.08687403048
-170.0,-8.5,251.70951050064323,5071.996381550511
-160.0,-8.0,215.14083506996744,5482.1072047458365
-150.0,-7.5,164.19627564716887,5856.33383141569
-140.0,-7.0,125.36528808072616,6441.387897100169
-130.0,-6.5,125.40749972640376,6754.08962812203
-120.0,-6.0,84.54619827997006,7156.587019110407
-110.0,-5.5,84.54225441626076,7472.540675639613
-100.0,-5.0,67.63085725485325,7507.025155288711
-90.0,-4.5,70.6551815159151,7174.983925771097
-80.0,-4.0,67.67837880170418,7347.085181090887
-70.0,-3.5,81.58058604652082,7195.009735224861
-60.0,-3.0,96.50457445728888,6667.769670234537
-50.0,-2.5,143.25403326260084,6153.954512239228
-40.0,-2.0,159.1986101117891,5526.18175350548
-30.0,-1.5,213.85725377670192,4827.205825945742
-20.0,-1.0,208.05025061592866,4210.777799547264
-10.0,-0.5,297.4528880318401,3425.184928072326
0.0,0.0,328.3283490429834,2672.3937743316774
10.0,0.5,353.04230979603074,2073.5020166893637
20.0,1.0,395.0061668650768,1526.2958689446546
30.0,1.5,432.6902991755507,1110.0744227124474
40.0,2.0,458.78731463587474,770.284992468909
50.0,2.5,461.80899339444346,511.57289354470674
60.0,3.0,495.34081237498594,323.2645863892981
70.0,3.5,545.6689567571754,333.5750009373243
80.0,4.0,514.53025477955,431.9267515944385
90.0,4.5,531.579029632298,625.1528663091444
100.0,5.0,497.4812524673651,964.1186672817536
110.0,5.5,502.77151553953166,1405.7690691917203
120.0,6.0,477.81314477898763,1986.9063270392903
130.0,6.5,465.8088352563485,2560.953275885865
140.0,7.0,401.207844670654,3178.8006154674895
150.0,7.5,358.2380063777566,3723.685055182126
160.0,8.0,290.45824761537955,4510.060598247023
170.0,8.5,247.7813370587084,5083.995385674462
180.0,9.0,176.22147116324533,5350.362632945087
190.0,9.5,143.37607034406824,5710.151134883551
200.0,10.0,138.27888943403994,6338.943046573399
