Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,9166.672052182927,14039.853495696163
-190.0,-9.5,8598.065649281702,14906.099235084695
-180.0,-9.0,7749.519608771477,16205.349733875142
-170.0,-8.5,6811.75590630264,17825.00683618596
-160.0,-8.0,6148.368278890911,18983.59718552816
-150.0,-7.5,5618.605699645678,20656.316470822123
-140.0,-7.0,4908.1898799017645,21856.969653747456
-130.0,-6.5,4266.4298350155805,22761.258865556643
-120.0,-6.0,3940.173065273946,23896.816233971385
-110.0,-5.5,3677.028093024076,24800.275044961734
-100.0,-5.0,3467.364981837563,25027.709072632395
-90.0,-4.5,3601.3133991362206,25922.088566909457
-80.0,-4.0,3915.708621915763,26062.90879850263
-70.0,-3.5,4355.060511405214,25967.18511004187
-60.0,-3.0,5040.49121640418,25034.174174558968
-50.0,-2.5,5633.673349690872,22991.316402031738
-40.0,-2.0,6366.8729947839265,22278.084672433222
-30.0,-1.5,6989.924302028822,19929.143697443975
-20.0,-1.0,7955.701982460076,17791.87879569173
-10.0,-0.5,9206.299205169718,16071.474231179775
0.0,0.0,9958.231331482388,13628.781088067146
10.0,0.5,11328.948548809998,11715.999399458786
20.0,1.0,11982.768870465921,9685.59022793934
30.0,1.5,12758.912281713352,8291.999379466337
40.0,2.0,13255.892237243948,7071.599723440435
50.0,2.5,13168.17799476372,6037.945660510186
60.0,3.0,13219.569618316535,5512.879901790616
70.0,3.5,14054.089780785669,5617.057060200689
80.0,4.0,14018.05717468848,5933.853349240207
90.0,4.5,13531.263648812781,6491.9009502395875
100.0,5.0,13334.108576246914,7874.22270809653
110.0,5.5,12546.900360021804,9035.002250050598
120.0,6.0,11438.211268331903,10248.016325150682
130.0,6.5,10915.287548033373,12255.918722378927
140.0,7.0,9907.913400626836,14081.551050363829
150.0,7.5,8640.01678112085,16194.434309886197
160.0,8.0,7388.411499440251,18192.37098730708
170.0,8.5,6471.503005578305,20165.50575347202
180.0,9.0,5436.1881765483495,22750.790825631506
190.0,9.5,4358.285504885888,23844.66867459605
200.0,10.0,3874.6175742153036,25630.17247744732
