Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,62.68939910269147,802.02628058364
-190.0,-9.5,82.56624648442522,724.1955113332718
-180.0,-9.0,73.58825897364048,657.3221511023833
-170.0,-8.5,69.65688412676333,541.3334994994178
-160.0,-8.0,76.62040717836169,426.88512570801515
-150.0,-7.5,83.64441087985905,349.5141454622682
-140.0,-7.0,76.62951163505403,271.68645034246424
-130.0,-6.5,75.60346737345877,204.92518788069088
-120.0,-6.0,85.6374964786812,156.33822031573197
-110.0,-5.5,76.6497413429551,120.44959353892943
-100.0,-5.0,80.66833215305711,173.28752832878934
-90.0,-4.5,82.60171928648384,189.08827306544495
-80.0,-4.0,74.68498619772168,233.01715693689164
-70.0,-3.5,89.51876501655934,333.20873645052643
-60.0,-3.0,67.63596968366201,415.7622842319223
-50.0,-2.5,63.704570061312474,529.5442386346599
-40.0,-2.0,68.63451435317788,648.5464254822026
-30.0,-1.5,76.6687755507279,766.687755507279
-20.0,-1.0,63.674768384894534,866.5738009881741
-10.0,-0.5,64.65965099290011,902.2508223163139
0.0,0.0,81.55450038337895,1089.0509502414627
10.0,0.5,75.60433228472586,1159.929624263031
20.0,1.0,73.62302068560888,1223.7339924770124
30.0,1.5,71.64680276108436,1371.2401972885314
40.0,2.0,56.715069166633285,1388.0266927623409
50.0,2.5,61.65226887371428,1456.7834499998614
60.0,3.0,72.65582933779964,1448.1401600890204
70.0,3.5,66.67985003568653,1472.9280306390456
80.0,4.0,66.65046496642779,1430.4980391301963
90.0,4.5,75.63363069435744,1423.1064722754097
100.0,5.0,66.71598338365484,1374.150105514085
110.0,5.5,65.68280460102766,1256.9300335014839
120.0,6.0,74.67638986066527,1149.020718656103
130.0,6.5,80.66947296844211,1055.6745845252917
140.0,7.0,56.691417277286035,929.9381606010954
150.0,7.5,72.64786128638649,754.3435459600131
160.0,8.0,69.6502789808031,601.9774111912268
170.0,8.5,64.68589821838185,538.3857067099167
180.0,9.0,74.62200966946055,367.1402875737459
190.0,9.5,77.65186339862207,299.65654978186205
200.0,10.0,87.60528562811027,250.86968157140666
