Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,94.55952283421723,1403.4623915394347
-190.0,-9.5,112.42910748939379,1291.4423143471959
-180.0,-9.0,113.42483400032275,1159.1222071085615
-170.0,-8.5,101.51992243515758,1051.0297852110432
-160.0,-8.0,130.42278787565192,888.069670115126
-150.0,-7.5,170.28948415811578,665.2244176469085
-140.0,-7.0,153.24665477799786,584.1284828226283
-130.0,-6.5,153.31483599244623,466.9133641588135
-120.0,-6.0,161.19723776098255,374.13679875388544
-110.0,-5.5,137.35079773290775,354.32524632547216
-100.0,-5.0,153.39057923110792,337.6584828528934
-90.0,-4.5,147.2823080458105,398.06029201570414
-80.0,-4.0,131.26909368344042,507.1760437769289
-70.0,-3.5,125.42331612399673,567.391191989509
-60.0,-3.0,126.32755840416185,739.065951923561
-50.0,-2.5,93.58731737160332,815.4043928440757
-40.0,-2.0,118.38911217421712,1071.4712085011079
-30.0,-1.5,101.53535392142152,1202.497132716443
-20.0,-1.0,90.57330913919975,1456.1401238532885
-10.0,-0.5,86.56318485595659,1546.1975777719144
0.0,0.0,75.59747368920561,1789.4717785115909
10.0,0.5,64.65642867259359,1943.6717173268903
20.0,1.0,83.58279647640855,2121.4109772345596
30.0,1.5,62.68713477580151,2301.5133767687125
40.0,2.0,69.68383051793425,2311.512206609191
50.0,2.5,52.78891822825134,2305.780107517016
60.0,3.0,64.74135182298426,2443.239015719698
70.0,3.5,60.70141580062148,2356.4090592765847
80.0,4.0,65.68621694582487,2370.6752843174977
90.0,4.5,60.67209764476469,2181.2116415568685
100.0,5.0,78.5981121289977,2234.5741752117574
110.0,5.5,76.59313725980417,2105.81391661046
120.0,6.0,77.55977846021614,1776.9144116462337
130.0,6.5,98.5034735443212,1624.8098211906718
140.0,7.0,80.57733160614384,1457.3554420123546
150.0,7.5,103.49031022054459,1201.0846580403588
160.0,8.0,109.31587935951195,1054.4013454585654
170.0,8.5,136.20708408441934,865.958906843279
180.0,9.0,116.44683097799698,758.3973094464419
190.0,9.5,132.31813816945316,562.1033689153461
200.0,10.0,145.22688469287147,473.47943228634807
