Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,73.6715721349485,896.005607046671
-190.0,-9.5,74.65328773772058,818.2000336054174
-180.0,-9.0,82.59429681133109,798.0798318396088
-170.0,-8.5,75.6587939711515,706.8124173620732
-160.0,-8.0,76.63692489678517,698.6898867213401
-150.0,-7.5,99.51461745305392,611.0197511617511
-140.0,-7.0,67.68103282648755,492.67810660457855
-130.0,-6.5,74.63894158048244,474.70366845186834
-120.0,-6.0,90.57785286063931,459.8567914463227
-110.0,-5.5,66.67442212625858,416.9639234463037
-100.0,-5.0,82.6615505492929,389.4056176478737
-90.0,-4.5,79.59691327857644,428.8283702883305
-80.0,-4.0,90.58448894891193,473.82655757892394
-70.0,-3.5,89.56025912609276,552.2882646109053
-60.0,-3.0,92.59096091248438,568.4885879680493
-50.0,-2.5,70.67398092003361,659.9556246476378
-40.0,-2.0,69.61575583550824,683.2289179856308
-30.0,-1.5,80.60916645521549,836.9420862819287
-20.0,-1.0,81.6028552210973,896.6362506610814
-10.0,-0.5,68.67116810985745,865.8538587764634
0.0,0.0,72.69367612138446,938.0471631006048
10.0,0.5,85.56004170621094,1026.7205004745313
20.0,1.0,54.73533277017815,1132.5237944084133
30.0,1.5,61.683311710701744,1187.9011964931917
40.0,2.0,59.69764338081948,1234.7462572599495
50.0,2.5,71.66774119141975,1184.5085002470764
60.0,3.0,81.57660112030125,1285.3288859442587
70.0,3.5,87.6038815313746,1239.3958239381973
80.0,4.0,82.61956992660701,1305.9864547434747
90.0,4.5,73.68146031273285,1286.4384692439303
100.0,5.0,61.74828312645368,1244.9250630333402
110.0,5.5,73.68149699517633,1189.8566068815637
120.0,6.0,71.63638802169676,1127.2781615080894
130.0,6.5,65.7338043867027,947.164363208398
140.0,7.0,69.64436107014704,890.4529022540229
150.0,7.5,76.62245815937057,778.1657439042569
160.0,8.0,84.59826820767239,746.4553077147564
170.0,8.5,70.6629377867886,681.7480617457774
180.0,9.0,79.65355482414536,542.6398422394902
190.0,9.5,81.5856590701267,500.4583721008991
200.0,10.0,87.55789392351475,431.8196132136978
