Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,10538.298179452218,10913.068334499241
-190.0,-9.5,10952.27109773026,10289.160865813135
-180.0,-9.0,11626.672895108388,9437.408882606585
-170.0,-8.5,12548.936669883617,8429.683237898493
-160.0,-8.0,12822.33383742642,7349.641201205788
-150.0,-7.5,13520.31628966547,6547.255445348672
-140.0,-7.0,14207.840726045848,5692.690456218987
-130.0,-6.5,14872.37751109398,5084.803094467947
-120.0,-6.0,15275.84741385553,4636.191329630182
-110.0,-5.5,15739.440759034167,4413.252814460171
-100.0,-5.0,15499.581582277531,4135.411383443341
-90.0,-4.5,15540.210342514316,4320.815205988455
-80.0,-4.0,15074.317249619977,4375.643901464883
-70.0,-3.5,14304.825876200439,4889.38172040196
-60.0,-3.0,14001.37057993284,5575.071290694703
-50.0,-2.5,13330.701090729568,6517.585440343261
-40.0,-2.0,12130.544770590479,7615.811858433907
-30.0,-1.5,11136.319805341232,8897.108071571682
-20.0,-1.0,9704.59897461902,9831.007597160213
-10.0,-0.5,8324.643783537187,10948.18598777358
0.0,0.0,7583.150872214475,12453.767466825322
10.0,0.5,6622.053368356635,13723.648462005924
20.0,1.0,5844.7343483547875,14471.96443911319
30.0,1.5,5069.977339425825,15319.47778675849
40.0,2.0,4587.834499063453,15874.384851703076
50.0,2.5,4216.206093371446,15766.242469524941
60.0,3.0,3876.0604062161956,16098.338688410628
70.0,3.5,3777.300473652382,15869.438343995835
80.0,4.0,3894.898071726279,15942.903760500847
90.0,4.5,4081.3120798814393,14947.556632073096
100.0,5.0,4562.310657808708,14706.6372556446
110.0,5.5,5351.668187126674,14455.872769503381
120.0,6.0,6287.930487769917,14092.60774087085
130.0,6.5,7218.43739973503,12993.784460353034
140.0,7.0,8323.314895923419,12228.939183486098
150.0,7.5,9189.604848125622,11183.190736872035
160.0,8.0,10302.27198535055,10041.454973063195
170.0,8.5,11325.727360951114,8947.284791918746
180.0,9.0,12414.856829918406,7972.734283528877
190.0,9.5,13294.941424555065,6812.152458087267
200.0,10.0,13937.666911107675,5756.884042067453
