Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,252.6639886314935,4190.840094899536
-190.0,-9.5,261.7205008226884,3940.7345371020765
-180.0,-9.0,252.86952153430863,4170.356006721334
-170.0,-8.5,240.92626393344406,4182.360474315696
-160.0,-8.0,251.785738115876,4169.890287373599
-150.0,-7.5,271.65536030526107,4044.9781671827336
-140.0,-7.0,218.0729717956424,3827.7283268604997
-130.0,-6.5,257.8642626391407,3831.126187781519
-120.0,-6.0,239.86589007798588,3703.489531038114
-110.0,-5.5,231.89499715779928,3494.3490773434905
-100.0,-5.0,224.8538972164365,3552.890561769446
-90.0,-4.5,217.96017738070555,3371.9136117161206
-80.0,-4.0,221.013352193283,3270.400279076282
-70.0,-3.5,215.00990092731178,3346.589291285288
-60.0,-3.0,209.86229453886637,3257.341301491883
-50.0,-2.5,202.97774318222133,3444.651700474756
-40.0,-2.0,227.81633467416768,3344.6223457404003
-30.0,-1.5,230.93414654316103,3373.430269977469
-20.0,-1.0,234.79612979369261,3290.1305136768706
-10.0,-0.5,243.87138761373174,3555.5452920663256
0.0,0.0,217.85228879735328,3682.5989640538896
10.0,0.5,266.68582560974806,3540.5528638786705
20.0,1.0,220.94758246103902,3775.018830066311
30.0,1.5,255.93110373997095,3890.750281369909
40.0,2.0,266.64926149072494,3969.890124432808
50.0,2.5,238.7164455248191,4041.2704923639167
60.0,3.0,256.6759882380957,4055.0826668933264
70.0,3.5,236.93740682992552,4168.306396625622
80.0,4.0,261.77903639423704,4104.85454787009
90.0,4.5,253.85238412128172,4257.751556418518
100.0,5.0,234.95594975134068,3923.5652456357357
110.0,5.5,247.78000558507668,4101.8039478782575
120.0,6.0,221.89184992124365,4088.58121671027
130.0,6.5,230.81669512217056,4057.2003565009118
140.0,7.0,256.9138964872772,4128.546569132757
150.0,7.5,284.5032285111105,4058.647455682975
160.0,8.0,279.63696554476303,3881.0824399451094
170.0,8.5,220.96394424062314,3907.6776805796685
180.0,9.0,236.82850410649988,3987.276537624979
190.0,9.5,249.76476340119035,3952.4527499184387
200.0,10.0,222.92667494024403,3847.4755594597473
