Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,2739.874849137559,12561.241773860138
-190.0,-9.5,2545.8897120746324,13762.534377860835
-180.0,-9.0,2290.460902260606,15975.491968874605
-170.0,-8.5,2056.7860100287394,17980.451174796257
-160.0,-8.0,1625.0943241892417,19476.237675745942
-150.0,-7.5,1170.1027989512718,20436.004581343685
-140.0,-7.0,873.0396302530904,22415.31739385272
-130.0,-6.5,645.6569818703005,24773.72906399726
-120.0,-6.0,467.66350636754737,25476.715780924857
-110.0,-5.5,375.02265550857305,25870.594699765144
-100.0,-5.0,288.5547733974191,25921.17379922816
-90.0,-4.5,330.06614246264763,25836.623223853272
-80.0,-4.0,451.6683524297734,25560.05134499061
-70.0,-3.5,566.2677580939873,24410.22068634327
-60.0,-3.0,863.4222217439781,23034.87141581256
-50.0,-2.5,1162.9599350247875,21236.70293667591
-40.0,-2.0,1784.0911409675728,19100.621049645022
-30.0,-1.5,2105.5960393639457,16335.285719375488
-20.0,-1.0,2653.533318425794,14071.586697598801
-10.0,-0.5,3302.366596286568,11331.357353442609
0.0,0.0,4016.4743117925977,9026.120418225684
10.0,0.5,4815.710741663672,6721.494182516313
20.0,1.0,5325.115034804709,4759.079082104563
30.0,1.5,5643.082450654008,3147.5439599520155
40.0,2.0,5873.231572387292,1913.279844428538
50.0,2.5,6800.588395915241,1136.583045241505
60.0,3.0,6967.622850190113,760.4662653636066
70.0,3.5,6864.878970548372,761.6580728744749
80.0,4.0,6640.192800080968,1374.2104386200833
90.0,4.5,6280.625638050777,2120.7436594337196
100.0,5.0,5934.96964711164,3447.5557128653536
110.0,5.5,5522.307835133183,5072.563124956571
120.0,6.0,5095.422414710358,7061.098366760044
130.0,6.5,4636.5858167392735,9448.324907517204
140.0,7.0,4061.67212689849,11874.494032351357
150.0,7.5,3396.6085694384237,14335.261496814877
160.0,8.0,2931.743517600081,17015.25820228316
170.0,8.5,2166.0078184053946,19227.178367794462
180.0,9.0,1661.9212346947647,21722.405216118157
190.0,9.5,1267.4998804469387,23895.45692980736
200.0,10.0,808.5905133826038,25672.002867689753
