Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,14705.939425355986,13412.278493365002
-190.0,-9.5,14260.97038517176,13213.189069543385
-180.0,-9.0,14001.700540393103,13167.946184331891
-170.0,-8.5,13658.32384079146,13178.385655236201
-160.0,-8.0,13694.084519391905,13212.508052968475
-150.0,-7.5,13076.427718275478,12999.776916333698
-140.0,-7.0,13406.350669647445,13115.73044726162
-130.0,-6.5,13772.95035559561,13746.07727714489
-120.0,-6.0,13456.50066465003,13455.50558214876
-110.0,-5.5,13186.407507909114,12936.781722820859
-100.0,-5.0,13453.197293855315,13497.981572463355
-90.0,-4.5,12934.331693573835,13528.498823541793
-80.0,-4.0,13584.129200406975,13875.715270423038
-70.0,-3.5,13993.74550624844,14711.245898084959
-60.0,-3.0,13639.383653651246,14549.007634639005
-50.0,-2.5,13048.7065151513,14101.278297175551
-40.0,-2.0,13324.542361826123,14838.491706448727
-30.0,-1.5,12605.88254623861,14977.571959446144
-20.0,-1.0,12273.128330361156,14616.84083864948
-10.0,-0.5,12272.800281854532,15017.770199027831
0.0,0.0,11861.45344871827,15020.52901711485
10.0,0.5,11630.048139492323,15158.73419976917
20.0,1.0,11627.353952264337,14939.647406576161
30.0,1.5,11064.40931126428,14507.421831902324
40.0,2.0,10913.684945337574,14056.905835203152
50.0,2.5,10924.025670413275,14197.451365565357
60.0,3.0,10885.263849117215,13747.556161383944
70.0,3.5,10886.453730610707,14231.614727921236
80.0,4.0,11309.457390750988,14017.87435609454
90.0,4.5,11457.278275714654,13992.400005297697
100.0,5.0,11516.748744813218,14097.145314008816
110.0,5.5,11459.410546737907,14105.957877803105
120.0,6.0,11900.244593254089,14214.595800223204
130.0,6.5,12301.321078318146,14650.352060678963
140.0,7.0,12461.475271889296,14704.75977495123
150.0,7.5,12751.549170827126,15015.349843359008
160.0,8.0,13034.487392799945,14929.688919786666
170.0,8.5,12463.559194095267,14838.613282196164
180.0,9.0,12687.408155522835,14340.555529005404
190.0,9.5,12663.819820078146,14460.14160988098
200.0,10.0,12585.442281025586,14791.528350852568
