Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,2782.168349161902,9003.764975575777
-190.0,-9.5,3183.159157079838,8413.772468666628
-180.0,-9.0,3650.031369136048,7381.683292476938
-170.0,-8.5,4058.563194939726,6439.334686377628
-160.0,-8.0,4534.146101922625,5331.4789290664285
-150.0,-7.5,5153.642019905139,4349.598236919359
-140.0,-7.0,5416.664551259769,3357.913900275538
-130.0,-6.5,5834.129258273058,2422.5963069397844
-120.0,-6.0,6113.679207691188,1616.9805847165007
-110.0,-5.5,6322.504691270104,1162.9425951816506
-100.0,-5.0,6650.522650048861,858.0677330253133
-90.0,-4.5,6690.894033574204,713.6820919477394
-80.0,-4.0,6596.507521810076,778.9270682517401
-70.0,-3.5,6352.384318082338,1091.3963346807086
-60.0,-3.0,6130.5558472548,1780.3205871189834
-50.0,-2.5,5594.267938485858,2696.2243911806736
-40.0,-2.0,4871.572474156824,3819.8461454836697
-30.0,-1.5,4203.692324570296,4935.980502294257
-20.0,-1.0,3647.403349499124,6410.31636138103
-10.0,-0.5,3022.452332495937,8102.998647079987
0.0,0.0,2268.811131140274,9086.190543176246
10.0,0.5,1740.591061047637,10188.922759641138
20.0,1.0,1196.4856369334877,11728.943643916213
30.0,1.5,801.3303875737589,12616.22525727928
40.0,2.0,521.4404573672213,13577.354199080854
50.0,2.5,249.65528177590835,13957.819000642718
60.0,3.0,138.31683929811047,14242.654107006152
70.0,3.5,86.62281826438716,14837.393537653996
80.0,4.0,152.28417300825834,14400.309902506417
90.0,4.5,274.6157990747057,14188.482952193128
100.0,5.0,524.346179115637,13901.641014428234
110.0,5.5,851.5340445461273,13168.934207595366
120.0,6.0,1326.358995165732,12467.973707560159
130.0,6.5,1830.929392687635,11231.358725687682
140.0,7.0,2381.993996677991,10104.313021428452
150.0,7.5,3153.0785302267536,8952.792873139895
160.0,8.0,3741.375805554156,7250.905716774771
170.0,8.5,4500.28294739627,5855.046294312068
180.0,9.0,5242.287627757401,4402.407073879792
190.0,9.5,5941.803753736152,3339.0310444639194
200.0,10.0,6335.372906608678,2182.4493848873435
