Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,468.6642243728611,7990.177753108439
-190.0,-9.5,429.70045799748016,8382.14296190918
-180.0,-9.0,397.09529268508237,8682.354219009168
-170.0,-8.5,339.57926823171846,8990.386022275525
-160.0,-8.0,329.411708492099,9530.049910937583
-150.0,-7.5,267.654261113598,10293.246584461604
-140.0,-7.0,179.1570303458697,10469.737790045576
-130.0,-6.5,148.37729017986229,10286.828238644144
-120.0,-6.0,121.46936109978508,10419.482491059433
-110.0,-5.5,88.55295810982946,10461.188781648843
-100.0,-5.0,91.56224092914871,10391.31910370915
-90.0,-4.5,89.57990606482888,10139.45003424902
-80.0,-4.0,117.48918053565725,9398.138771831093
-70.0,-3.5,155.3242308764904,8973.957005703896
-60.0,-3.0,170.24859082577947,8490.526213814312
-50.0,-2.5,221.94297440271473,7819.757622789819
-40.0,-2.0,268.6370965592902,7105.948680097966
-30.0,-1.5,308.46464804066886,6614.079082342987
-20.0,-1.0,334.9579289952441,6115.715540379041
-10.0,-0.5,421.4101397054939,5410.747171124313
0.0,0.0,437.0184708711025,4721.591360687105
10.0,0.5,512.5200691123686,4428.571470970952
20.0,1.0,564.6188927056652,3912.5703550871444
30.0,1.5,545.7778654646854,3490.787259952048
40.0,2.0,623.0800599497652,3199.0084867069413
50.0,2.5,650.2316388374238,3088.8492246151436
60.0,3.0,605.8559710640843,3102.8978222477485
70.0,3.5,660.6808714689328,3145.199148664603
80.0,4.0,692.3404958630151,3276.6804502482355
90.0,4.5,638.8862600508296,3607.4185244303076
100.0,5.0,582.4804226884439,4186.8891921451395
110.0,5.5,527.1274191025448,4822.718594770264
120.0,6.0,548.7964177672028,5433.184135971128
130.0,6.5,531.2687473536182,6034.974197466383
140.0,7.0,476.79302048009265,6912.0057081706955
150.0,7.5,397.7990178191283,7636.746644582716
160.0,8.0,386.1298956988596,8274.922893649531
170.0,8.5,364.2130977040837,9117.26885564157
180.0,9.0,307.51283719241053,10193.702237417026
190.0,9.5,287.71695502148094,10838.666053006446
200.0,10.0,264.62908900912805,11045.777350632889
