Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,12569.311372214373,11972.099872109162
-190.0,-9.5,13067.957859609629,11733.497648694574
-180.0,-9.0,13266.78088702868,11087.984475885614
-170.0,-8.5,13352.016264754824,10475.293542040476
-160.0,-8.0,14103.091248940927,9862.0163339977
-150.0,-7.5,13688.465383216488,9288.281450108634
-140.0,-7.0,13918.805673888492,8717.279866497509
-130.0,-6.5,14322.85915092743,8712.898551352533
-120.0,-6.0,14842.75800843376,8514.411763636635
-110.0,-5.5,14814.267796466718,8447.6657747
-100.0,-5.0,15488.37257030943,8625.780031443139
-90.0,-4.5,15734.731800886608,9058.064722396855
-80.0,-4.0,15963.773907801477,9477.339930799031
-70.0,-3.5,15637.989061225886,9733.819875674291
-60.0,-3.0,15523.489494544106,10362.265190009884
-50.0,-2.5,14891.478092211417,11069.401667422231
-40.0,-2.0,14253.30451209095,11557.917038715092
-30.0,-1.5,13615.443518254227,12407.525626471077
-20.0,-1.0,12559.483385020889,13249.160246020847
-10.0,-0.5,11829.108507874036,13622.091542942304
0.0,0.0,11014.633129750651,14504.043426389828
10.0,0.5,10348.136912010943,14913.374394150746
20.0,1.0,9684.71609158213,15484.405886181636
30.0,1.5,9366.03839067306,15659.809248905243
40.0,2.0,9011.448747131912,16066.654288700587
50.0,2.5,8704.755117469886,16051.723612228492
60.0,3.0,8508.467193201339,16037.292050306442
70.0,3.5,7940.780230841729,15471.53396022879
80.0,4.0,8716.107165152034,15760.441292576541
90.0,4.5,8646.449639083252,15192.961957859929
100.0,5.0,8916.601118667946,15183.100811106793
110.0,5.5,9524.389785396868,15401.098565912987
120.0,6.0,9973.29582936755,14964.915476767857
130.0,6.5,10624.05134367838,14710.91368283287
140.0,7.0,11196.567645745658,14279.925529889882
150.0,7.5,11545.607488368498,13799.986881571485
160.0,8.0,12412.642368757175,13187.560982374018
170.0,8.5,12707.265809740895,12424.550299363582
180.0,9.0,13346.844609223395,11448.250990817474
190.0,9.5,13520.683324431755,10579.502174728186
200.0,10.0,13601.905102434945,9640.571697803665
