Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,216.77239625759105,2953.275306812135
-190.0,-9.5,177.09102718132874,3167.740621041296
-180.0,-9.0,156.29719403523393,3502.2517746239046
-170.0,-8.5,157.29298376722042,3867.6154552889325
-160.0,-8.0,154.30238349906196,4351.327214673548
-150.0,-7.5,123.46564070579176,4799.228937112228
-140.0,-7.0,109.49985938269569,5250.0205307667
-130.0,-6.5,101.44348106490577,5349.651810275766
-120.0,-6.0,101.44998888984597,5639.425852994379
-110.0,-5.5,89.63485449894003,5887.018054924828
-100.0,-5.0,61.70879004411197,6122.109154215044
-90.0,-4.5,88.58594926573777,6041.760809472228
-80.0,-4.0,76.65849407131606,5973.389148414239
-70.0,-3.5,118.4859958909294,5549.923874756643
-60.0,-3.0,117.49304103716831,5386.757220432886
-50.0,-2.5,122.44538364524828,4715.640506727977
-40.0,-2.0,142.241299120056,4331.894109565342
-30.0,-1.5,157.12522104158361,3756.088353633299
-20.0,-1.0,181.1580498477339,3381.2851391909458
-10.0,-0.5,223.96378675763287,2813.9805562836805
0.0,0.0,278.61431174303357,2230.9045961710044
10.0,0.5,268.6496058978788,1782.0423857892629
20.0,1.0,314.57096700612385,1303.0803664905573
30.0,1.5,304.55285616502556,964.4173778559142
40.0,2.0,363.34633815909916,669.9509194002021
50.0,2.5,342.16010249208466,434.66268834023543
60.0,3.0,358.41637309716145,343.4823575514464
70.0,3.5,345.28854284066153,316.4315752833728
80.0,4.0,332.3711487290296,384.11755511798026
90.0,4.5,346.5000359883734,510.78884615527454
100.0,5.0,328.2968941898926,804.8248103018883
110.0,5.5,307.6909595718618,1167.034966402013
120.0,6.0,314.6372745263569,1563.229496855634
130.0,6.5,295.41674348612673,2053.9918360230695
140.0,7.0,254.8186099532795,2589.992277728255
150.0,7.5,216.01553084261158,2920.6892511162323
160.0,8.0,179.15089641120767,3552.164162731112
170.0,8.5,165.20350435691435,4017.6298017401405
180.0,9.0,115.50148405398646,4410.961847923793
190.0,9.5,121.33353913239654,4583.821982468981
200.0,10.0,80.62250125991157,4948.828102028153
