Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,83.57363239288863,1048.6501016917216
-190.0,-9.5,89.61766415887577,1036.5776487709966
-180.0,-9.0,81.61660599094343,1001.2964100840132
-170.0,-8.5,73.66959187738638,981.5975350149049
-160.0,-8.0,100.45074537353042,946.8228672831779
-150.0,-7.5,71.69842923585134,854.4062817272284
-140.0,-7.0,77.6080019786107,800.9543793946361
-130.0,-6.5,79.67622767387869,807.7177580439451
-120.0,-6.0,88.5943706690389,737.6227939972789
-110.0,-5.5,90.59212707170126,722.7459808137925
-100.0,-5.0,84.59070785534843,678.7160324393839
-90.0,-4.5,84.62943309733603,676.0398243893078
-80.0,-4.0,77.5951473164713,699.351135429222
-70.0,-3.5,83.61225651847664,759.4779967094961
-60.0,-3.0,89.60890194253528,819.4236255411838
-50.0,-2.5,79.62494263187475,869.9024982532316
-40.0,-2.0,82.62258828113359,929.7529813804671
-30.0,-1.5,60.71531196882123,918.692343397082
-20.0,-1.0,79.62736780604546,1033.1650972834398
-10.0,-0.5,75.54223671387608,1036.7178012180625
0.0,0.0,62.7278427103974,1146.0277295185301
10.0,0.5,82.59264482033919,1222.9681986047815
20.0,1.0,70.64569769663058,1222.8670770304082
30.0,1.5,75.61656353253638,1296.4260826696698
40.0,2.0,68.68950968108045,1287.1816814150293
50.0,2.5,64.65319380420583,1372.6370376892928
60.0,3.0,76.61042068327642,1458.5828145673145
70.0,3.5,69.68051484030345,1364.7426549436573
80.0,4.0,78.63631491169218,1479.1590374528428
90.0,4.5,78.62895780502912,1355.6030446892362
100.0,5.0,75.67178121000735,1325.2518525068394
110.0,5.5,85.65548507271606,1206.148749105339
120.0,6.0,75.60967262023601,1183.888294974748
130.0,6.5,80.59343032239285,1123.3331214071793
140.0,7.0,69.7006774118305,989.749619247993
150.0,7.5,82.66728895974111,926.2720329224004
160.0,8.0,83.58260518976009,898.513005789921
170.0,8.5,82.62452112389497,886.9692568842219
180.0,9.0,77.62517906192625,811.0836017367935
190.0,9.5,82.54115372067183,781.6547810174466
200.0,10.0,79.58855106625805,723.26095781462
