Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,145.37108109229973,2311.001912433066
-190.0,-9.5,147.32737686742536,2221.856116000631
-180.0,-9.0,128.3071797337863,2441.8149321429873
-170.0,-8.5,128.31858978762997,2691.7062322893544
-160.0,-8.0,125.39136287129291,2822.3008341506884
-150.0,-7.5,119.42544419246835,2841.3303597458093
-140.0,-7.0,103.4224373951045,3099.6897823128916
-130.0,-6.5,121.45013451408273,3081.0505436154594
-120.0,-6.0,88.52359258173861,3124.186565160011
-110.0,-5.5,93.52618698018229,3312.2199623087963
-100.0,-5.0,87.58260757001041,3199.750947017994
-90.0,-4.5,102.50760473037563,3169.773990934431
-80.0,-4.0,92.50626630375723,3061.659007343707
-70.0,-3.5,121.34570396872203,2974.9590210692427
-60.0,-3.0,101.51597184782095,2806.618045204462
-50.0,-2.5,114.4943699652945,2568.6563000909546
-40.0,-2.0,120.41890651584553,2425.2964890835997
-30.0,-1.5,122.41385796264426,2186.5304548286945
-20.0,-1.0,106.48587554679689,1935.6544667151397
-10.0,-0.5,126.40131281025626,1812.4156742320995
0.0,0.0,140.31643446372078,1716.637230141265
10.0,0.5,129.32968424640538,1442.523401209906
20.0,1.0,136.3628445987876,1258.1214275391792
30.0,1.5,151.28856552798212,1204.3366071635419
40.0,2.0,132.3754921472415,1067.9616772480458
50.0,2.5,142.2740183540003,971.0450483461839
60.0,3.0,114.43536445850536,887.6203921477112
70.0,3.5,124.40924271689852,814.1340843393839
80.0,4.0,121.42300998735915,843.9894464695128
90.0,4.5,138.3408749073594,998.2438671372769
100.0,5.0,145.33419497503152,1018.3348045168304
110.0,5.5,118.39657998550581,1138.1990546505767
120.0,6.0,142.3426190810755,1307.9594508568755
130.0,6.5,126.43073297426164,1483.3211978870067
140.0,7.0,114.44427007408055,1693.7751970963923
150.0,7.5,107.48335972982369,1985.4565061203543
160.0,8.0,102.56367362850058,2115.998120976347
170.0,8.5,99.49637917664505,2275.4821917698723
180.0,9.0,94.59302297342899,2458.4228812778542
190.0,9.5,74.69283319291779,2585.367932917528
200.0,10.0,78.67262746099946,2880.0156786988664
