Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,216.9084947599932,2846.675245451104
-190.0,-9.5,207.1750496829779,2729.132866016151
-180.0,-9.0,241.80196796752423,2633.9498321400683
-170.0,-8.5,254.82903511391086,2480.601388686976
-160.0,-8.0,272.66760973720227,2351.509349667916
-150.0,-7.5,280.3623474540536,2232.956852417746
-140.0,-7.0,235.88872822502836,2131.956353831269
-130.0,-6.5,242.87913707451705,1947.0147217940792
-120.0,-6.0,278.54532487633963,1853.3212151593598
-110.0,-5.5,264.7560700707341,1909.03061051003
-100.0,-5.0,248.96329194541812,1774.6103449869404
-90.0,-4.5,227.86876829433342,1813.994605242663
-80.0,-4.0,232.84233120799055,1832.887068739823
-70.0,-3.5,238.80323758064176,1777.0940929959424
-60.0,-3.0,249.92126486423487,1955.5592198938537
-50.0,-2.5,206.97096107376936,2111.5018240314357
-40.0,-2.0,205.94621441774765,2333.0621874860785
-30.0,-1.5,197.1219988970532,2481.945167931079
-20.0,-1.0,181.07687010671026,2578.8530072340277
-10.0,-0.5,167.16386307011274,2814.9200513413625
0.0,0.0,179.96502115992766,2928.160150917055
10.0,0.5,173.04806259137894,3189.4548087962776
20.0,1.0,185.00217226676423,3479.2344010168886
30.0,1.5,178.1311475141785,3576.5549953405452
40.0,2.0,167.20950036175162,3579.0795434574934
50.0,2.5,152.3135532819561,3678.4220874302473
60.0,3.0,169.27081518697662,3654.258186683554
70.0,3.5,161.215332725916,3734.821874817054
80.0,4.0,179.09157589510943,3807.68589416991
90.0,4.5,164.25096631296705,3586.643828034062
100.0,5.0,157.1926115899122,3546.7826602407404
110.0,5.5,181.1155223587906,3224.254354079569
120.0,6.0,177.13802865357783,3321.835615986757
130.0,6.5,198.0320786163855,3009.2914861103
140.0,7.0,236.87993689877914,2787.818080896976
150.0,7.5,224.87933631659817,2668.700796465116
160.0,8.0,223.94272162775434,2501.1913753357626
170.0,8.5,219.8453283781701,2325.784514697564
180.0,9.0,236.8818937805487,2235.44845979459
190.0,9.5,228.983473655651,2198.2413470942497
200.0,10.0,216.97870294641268,1980.6771507493636
