Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,91.59007032494866,1413.6728245807292
-190.0,-9.5,102.52629774409115,1379.6257152748576
-180.0,-9.0,87.55628226788463,1398.9106007800658
-170.0,-8.5,90.61234226856699,1459.7548765463648
-160.0,-8.0,97.51403878814465,1477.6362000040285
-150.0,-7.5,78.5992694801257,1495.3759750459358
-140.0,-7.0,86.60196007485187,1516.032013724131
-130.0,-6.5,95.58863431796216,1486.6024066324742
-120.0,-6.0,90.63666479969608,1470.1067829049607
-110.0,-5.5,104.53957634298216,1427.7119283412992
-100.0,-5.0,81.60655845708862,1471.9036580248057
-90.0,-4.5,78.57567563446037,1386.5125548663007
-80.0,-4.0,103.50694467421364,1382.4148668507958
-70.0,-3.5,95.5316370355898,1335.4526760600156
-60.0,-3.0,82.64504778502989,1285.478996270766
-50.0,-2.5,98.59894877531646,1332.5797319330647
-40.0,-2.0,79.6239916254945,1302.8475629721538
-30.0,-1.5,90.58257736264078,1318.9221429175718
-20.0,-1.0,86.58818658379653,1259.0121382586508
-10.0,-0.5,95.5913755513865,1304.423978878295
0.0,0.0,76.64190602599194,1301.917053012954
10.0,0.5,103.5043075179084,1267.927767094378
20.0,1.0,105.4948694637422,1278.8764835934787
30.0,1.5,105.52348758266483,1330.9896499813478
40.0,2.0,115.43471619074244,1384.221467425196
50.0,2.5,87.56675471811154,1314.4963975298335
60.0,3.0,84.56376934522747,1346.0562344010914
70.0,3.5,89.57155239482621,1368.4542726987338
80.0,4.0,98.5862335831904,1298.5499857826292
90.0,4.5,95.55250848870007,1264.0800602150946
100.0,5.0,95.56806103870062,1237.4072903240092
110.0,5.5,71.6834673148623,1276.3639596896314
120.0,6.0,68.6964509918557,1227.575711202291
130.0,6.5,92.58661926195664,1212.5860458178838
140.0,7.0,105.54113879853259,1314.285879377953
150.0,7.5,85.63249104107491,1284.4873656161237
160.0,8.0,81.65482870342137,1184.9908067935542
170.0,8.5,84.58184427468993,1197.0818666170821
180.0,9.0,95.59445962969586,1266.62659009347
190.0,9.5,87.60517225134947,1281.2256441759862
200.0,10.0,92.55228755979823,1418.1398900291665
