Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,72.67092426054855,894.9474097292212
-190.0,-9.5,71.6499541444332,826.9598874169998
-180.0,-9.0,92.57027028442079,757.4836095316582
-170.0,-8.5,61.72180747075504,600.2943533042788
-160.0,-8.0,73.64441530671068,462.76558267054685
-150.0,-7.5,77.61510668272318,387.08046794332455
-140.0,-7.0,92.5948327879515,274.7975682739206
-130.0,-6.5,77.61665908206588,200.0121599422467
-120.0,-6.0,86.64515342984846,142.4167464421647
-110.0,-5.5,79.6635330992166,113.52053466638365
-100.0,-5.0,74.59216731981034,152.1680213324131
-90.0,-4.5,54.70876880980754,199.93568237766027
-80.0,-4.0,77.6269559067971,263.73260660642603
-70.0,-3.5,88.58307490122405,349.3557223632544
-60.0,-3.0,77.62417479819446,443.8510507691632
-50.0,-2.5,71.65819756352832,592.1753826430465
-40.0,-2.0,51.70768611029883,664.2448908015311
-30.0,-1.5,63.73320642603104,794.6734176245744
-20.0,-1.0,70.65035140510432,1017.9621054566438
-10.0,-0.5,64.69307663415094,1173.4328823332917
0.0,0.0,56.71061142248745,1189.9279168648245
10.0,0.5,61.70337337006707,1327.6177431559593
20.0,1.0,58.58024326903106,1451.598570497007
30.0,1.5,57.682067974275654,1594.2130165993772
40.0,2.0,62.69243093462552,1648.9104453757855
50.0,2.5,51.69459351444288,1669.1388944374921
60.0,3.0,46.750199655489176,1718.815851163517
70.0,3.5,42.806595523159395,1768.0119453286297
80.0,4.0,73.64459120576443,1897.8410193161185
90.0,4.5,59.72860516246607,1762.9893290454568
100.0,5.0,63.6876249385865,1662.844082380907
110.0,5.5,57.68820103868894,1486.9631129799993
120.0,6.0,63.710562911590905,1327.967045688473
130.0,6.5,60.72808997808235,1267.3255498704727
140.0,7.0,79.66627002821873,1079.477958882364
150.0,7.5,65.63950130081054,840.3845242300744
160.0,8.0,71.59186906551433,732.8223264067232
170.0,8.5,77.6063572670866,615.8760916452128
180.0,9.0,65.68755713362862,491.66141248503845
190.0,9.5,63.679013200369255,375.1091871334251
200.0,10.0,71.64795062655882,263.7042627227512
