Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,627.745828395174,5214.966137000796
-190.0,-9.5,603.0782667294507,5318.234748188423
-180.0,-9.0,511.5360332317199,5697.5560121626395
-170.0,-8.5,450.77250764227495,6107.818216133077
-160.0,-8.0,455.5922405849836,6672.735261668275
-150.0,-7.5,378.1301840775813,7097.901586908914
-140.0,-7.0,311.7254481444334,7695.535264575198
-130.0,-6.5,257.62203128344055,7950.474502117916
-120.0,-6.0,237.76627832426286,8367.582288641735
-110.0,-5.5,210.93209299595512,8675.079805810059
-100.0,-5.0,184.110598521243,8902.991429032649
-90.0,-4.5,197.0501787221088,8918.013391559682
-80.0,-4.0,192.00602320556555,8527.853009938382
-70.0,-3.5,221.95826109772807,8307.01187050062
-60.0,-3.0,256.735423990403,7908.048118029971
-50.0,-2.5,317.5091990536109,7402.24424251318
-40.0,-2.0,357.2697070908431,7232.970003165035
-30.0,-1.5,462.79727014985093,6391.578642800737
-20.0,-1.0,482.38475103802125,5616.549874457126
-10.0,-0.5,608.2663294651884,5045.325299066407
0.0,0.0,673.176227649124,4515.0606747945685
10.0,0.5,747.8580628822739,3926.254830131938
20.0,1.0,794.7128293657942,3365.081015572705
30.0,1.5,803.6971262151889,2831.364225315715
40.0,2.0,885.9930080409956,2368.2891754264365
50.0,2.5,883.3410248139039,2197.8958757207283
60.0,3.0,1001.3704640247593,2088.345162548653
70.0,3.5,928.0352478749555,2047.2537227799448
80.0,4.0,981.350365880352,2146.6417831161903
90.0,4.5,909.1621537889082,2409.8273955850577
100.0,5.0,907.5911942837971,2713.817090802538
110.0,5.5,846.5913754505652,3170.489675159755
120.0,6.0,864.2134488157507,3595.247423587184
130.0,6.5,836.9624095878056,3959.8970603446833
140.0,7.0,774.0547975644096,4693.080308626375
150.0,7.5,718.2346548302932,5422.572165484665
160.0,8.0,651.6980415780512,5757.8268192552405
170.0,8.5,613.7020877572816,6598.540762045066
180.0,9.0,544.225863122652,7205.271847777413
190.0,9.5,522.4085401674918,7468.949528566082
200.0,10.0,437.46932741580963,7942.056789539744
