Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,320.5037283309575,5761.104284408639
-190.0,-9.5,311.4692841866343,5697.0020829663945
-180.0,-9.0,304.53818625340796,5887.738267565887
-170.0,-8.5,255.50168699032812,6064.436928564209
-160.0,-8.0,243.84391162757717,6413.592516441255
-150.0,-7.5,239.021255766543,6618.896940935187
-140.0,-7.0,185.09794368642423,6681.43867693899
-130.0,-6.5,189.1373822202822,6772.113743392526
-120.0,-6.0,193.00498211063416,6712.394919074478
-110.0,-5.5,181.2409989463926,6566.500807980839
-100.0,-5.0,169.28077676574637,6468.5172110016965
-90.0,-4.5,159.32793882315153,6318.348573955604
-80.0,-4.0,190.94164861796,6029.579247764018
-70.0,-3.5,197.9447958895161,5813.011995871016
-60.0,-3.0,206.03503490590222,5692.339925733599
-50.0,-2.5,229.86870118962486,5435.250415141692
-40.0,-2.0,233.91347192779264,5059.49862897434
-30.0,-1.5,252.72246266006073,4727.104016133655
-20.0,-1.0,289.54267384060205,4345.1300916216815
-10.0,-0.5,284.4683654212771,4359.527432312789
0.0,0.0,292.472416547061,4068.7489240730597
10.0,0.5,323.0634606947303,3966.225255913766
20.0,1.0,360.111037590149,3761.2702572606445
30.0,1.5,383.2194474853784,3671.9390695417164
40.0,2.0,351.50928430121843,3549.9450383395006
50.0,2.5,352.25706727192625,3659.8912243676405
60.0,3.0,364.2378537113871,3588.6385259105514
70.0,3.5,379.2671662510646,3632.4039098428734
80.0,4.0,362.39812779062737,3857.947102166706
90.0,4.5,359.18235767908277,3822.6554520859722
100.0,5.0,341.28341269127617,3996.8964104398146
110.0,5.5,329.52196217623737,4123.5044330331575
120.0,6.0,283.496617442369,4375.795158347302
130.0,6.5,271.8688894811995,4673.555671557763
140.0,7.0,293.73959279293916,5158.8638313905685
150.0,7.5,277.8344843257505,5290.80507248284
160.0,8.0,266.4866489862744,5803.045087626484
170.0,8.5,255.7869304763367,6151.824969938666
180.0,9.0,247.75352722702831,6373.932110105797
190.0,9.5,234.78582855932967,6771.979385607445
200.0,10.0,219.05798494037288,6963.0567667637615
