Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,1368.1209509069113,8900.248658808961
-190.0,-9.5,1450.3504167998108,8803.567344772515
-180.0,-9.0,1580.677668767932,8008.899573618879
-170.0,-8.5,1745.2448301444924,7411.068177749915
-160.0,-8.0,1744.453825345332,6765.974557482494
-150.0,-7.5,2055.7145428756517,6089.49436260066
-140.0,-7.0,2008.5077921466752,5518.9175953683425
-130.0,-6.5,2245.1916474421178,4852.639394028265
-120.0,-6.0,2350.4091554691972,4384.110636599748
-110.0,-5.5,2406.633753097179,4074.0658201459064
-100.0,-5.0,2447.0155918209825,3865.6474951346113
-90.0,-4.5,2463.6600192781966,3789.5570478351897
-80.0,-4.0,2418.187396244082,3530.7526262855977
-70.0,-3.5,2302.402043374773,3767.657472621494
-60.0,-3.0,2230.242688197594,4063.2233975599916
-50.0,-2.5,2156.496750061583,4772.966491133532
-40.0,-2.0,1994.3433532617357,5368.6966354404785
-30.0,-1.5,1842.048246055674,6142.484124279705
-20.0,-1.0,1664.8054942120275,7076.16967683307
-10.0,-0.5,1399.766977583917,8026.259867198819
0.0,0.0,1205.8499241335653,8924.483349404356
10.0,0.5,1026.7654471389035,9500.565169311423
20.0,1.0,820.2782336204592,10181.803123143272
30.0,1.5,636.8249817548416,11060.853901854405
40.0,2.0,540.2141695301251,11293.759212718196
50.0,2.5,489.7431168278082,11635.380676016768
60.0,3.0,460.8572442367783,11836.964035558893
70.0,3.5,418.7756729926872,11709.803378788394
80.0,4.0,430.08307674218463,11807.373356857199
90.0,4.5,528.618941724345,11746.092077976546
100.0,5.0,651.1751370812423,12035.787548987855
110.0,5.5,724.4039140310703,11619.31937381979
120.0,6.0,922.3613525280815,10813.617237621564
130.0,6.5,1023.7499022164349,10070.193590673725
140.0,7.0,1182.9153566105238,9366.73801316094
150.0,7.5,1346.2284707915674,8401.73925156245
160.0,8.0,1677.2091954050086,7719.143804371419
170.0,8.5,1858.2797697643384,6627.765085740546
180.0,9.0,2182.806077221394,5589.894632774896
190.0,9.5,2202.004291668287,4857.742861240206
200.0,10.0,2453.0299050129656,4145.152442007293
