Target_Voltage_V,DAQ_Voltage_V,PFI1_Rate_Hz,PFI2_Rate_Hz
-200.0,-10.0,183.0340560685792,2593.3140444064456
-190.0,-9.5,161.27412131871782,2685.9109834438314
-180.0,-9.0,129.47237418748355,3061.523678864034
-170.0,-8.5,145.37183375840843,3198.1803426849856
-160.0,-8.0,136.2972785036993,3507.9138978397355
-150.0,-7.5,135.33966424211383,3652.1806453570425
-140.0,-7.0,132.31595298401004,3937.643172260991
-130.0,-6.5,107.4668248480279,4153.393767737671
-120.0,-6.0,105.46925760011041,4375.979197408355
-110.0,-5.5,84.59738412661102,4516.505049018362
-100.0,-5.0,81.60305012136823,4506.080621336041
-90.0,-4.5,89.55416354566553,4483.678454852988
-80.0,-4.0,89.53823341925239,4229.189225169354
-70.0,-3.5,114.46499062426791,3989.3537601918765
-60.0,-3.0,106.44829975208724,3798.3140976959726
-50.0,-2.5,114.5085749901745,3570.676086215354
-40.0,-2.0,105.47587980542687,3309.554492762734
-30.0,-1.5,143.37629877054076,3043.7593426496046
-20.0,-1.0,132.34150834996112,2607.0282096007377
-10.0,-0.5,162.23575602188916,2413.63011259559
0.0,0.0,155.281404251176,2034.5845531372038
10.0,0.5,177.17664242585906,1728.9653252456021
20.0,1.0,192.05868197498788,1397.1522771651967
30.0,1.5,184.07403397886407,1105.4391986514486
40.0,2.0,187.10183634514502,865.843604363171
50.0,2.5,182.06971478800543,709.3754461412452
60.0,3.0,211.00599296529296,564.3415000534014
70.0,3.5,224.88857815129805,564.2116097866636
80.0,4.0,202.03194372881015,611.0719874359086
90.0,4.5,229.9627987883651,684.9108466077713
100.0,5.0,187.98630266792534,956.8403342145195
110.0,5.5,214.8574097846781,1154.8585775926447
120.0,6.0,195.02175139073594,1353.2121525071473
130.0,6.5,167.31524563178928,1720.9568122126898
140.0,7.0,159.18232813541385,2058.4264807010704
150.0,7.5,150.17747794908368,2378.9703791669413
160.0,8.0,138.2661111325527,2613.1300283828486
170.0,8.5,116.46847282376109,3018.2257230909713
180.0,9.0,110.45006911018942,3449.8233297750153
190.0,9.5,87.65262388405607,3621.6470504821345
200.0,10.0,70.57994347237533,3770.5595153622485
