Unix_Timestamp,Elapsed_Time_s,EOM0_Target_V,EOM1_Target_V,Raw_Count0,Raw_Count1,Rate0_Hz,Rate1_Hz
1789786107.9727902,0.0619366999999329,-200.0,-200.0,1757.0,555.0,20334.206832318916,8521.509249939423
1789786108.0348568,0.12400329999945825,-193.22033898305085,-200.0,2989.0,1047.0,19808.93509415178,7902.500702454168
1789786108.095929,0.185074999999415,-186.4406779661017,-200.0,4265.0,1480.0,20588.340422683432,6987.882903879533
1789786108.15693,0.2460767999982636,-179.66101694915255,-200.0,5670.0,1865.0,23661.30835848513,6518.564403174747
1789786108.2183073,0.3074535999985528,-172.8813559322034,-200.0,7149.0,2201.0,24077.703050886415,5477.055051457176
1789786108.2789788,0.3681243999999424,-166.10169491525426,-200.0,8490.0,2480.0,22385.748040770162,4574.400645499293
1789786108.3404756,0.42962119999901915,-159.32203389830508,-200.0,10008.0,2748.0,25129.46558573333,4262.241512774558
1789786108.402119,0.49126519999845186,-152.54237288135593,-200.0,11475.0,2975.0,23089.81419100453,3809.551063271855
1789786108.463275,0.552420499998334,-145.76271186440678,-200.0,13132.0,3188.0,26685.944807079562,3355.824497478902
1789786108.5245888,0.6137353999984043,-138.98305084745763,-200.0,14751.0,3372.0,26475.20108161566,3057.5979510018087
1789786108.5873623,0.6765080999994098,-132.20338983050848,-200.0,16511.0,3527.0,28141.930775071436,2456.278247200749
1789786108.6496594,0.7388058999986242,-125.42372881355932,-200.0,18091.0,3661.0,25025.321107513282,2276.6588686634577
1789786108.711665,0.8008114999993268,-118.64406779661017,-200.0,19991.0,3819.0,30025.407475008855,2494.745111359015
1789786108.7730467,0.862192699998559,-111.86440677966102,-200.0,21539.0,3946.0,25491.15904705654,2104.7746002156778
1789786108.8383253,0.9274720999983401,-105.08474576271186,-200.0,23172.0,4072.0,25296.905788690794,1963.8387388588906
1789786108.9002514,0.9893977999981871,-98.30508474576271,-200.0,24770.0,4183.0,25713.198660621903,1803.169611544313
1789786108.966215,1.0553612999992765,-91.52542372881356,-200.0,26305.0,4345.0,23337.95574685338,2528.829482484821
1789786109.0290496,1.1181957999997394,-84.74576271186442,-200.0,27800.0,4514.0,22584.108804626412,2827.4874731624195
1789786109.0917678,1.1809145999995962,-77.96610169491527,-200.0,29488.0,4759.0,26377.844707812004,4090.4013662213442
1789786109.1546206,1.2437659999995958,-71.18644067796612,-200.0,31061.0,5017.0,24209.581786475315,4257.789820005107
1789786109.2180853,1.3072322999996686,-64.40677966101697,-200.0,32472.0,5340.0,21826.067612105788,4939.768111247056
1789786109.280381,1.3695273999983328,-57.62711864406779,-200.0,33692.0,5653.0,19998.119076903826,5145.922388910478
1789786109.34181,1.4309565999992628,-50.847457627118644,-200.0,34839.0,6028.0,18632.779851020623,5926.99854308656
1789786109.4038095,1.4929553999991185,-44.067796610169495,-200.0,36057.0,6469.0,18555.526354693935,6878.94988434471
1789786109.4658098,1.5549562999985937,-37.288135593220346,-200.0,37161.0,7001.0,17513.695354127616,8552.373061254197
1789786109.5276606,1.6168063999994047,-30.508474576271198,-200.0,38110.0,7494.0,15227.084471457798,7930.773162217603
1789786109.5902755,1.6794218999984878,-23.72881355932205,-200.0,38953.0,8044.0,13290.882737671767,9061.161067493935
1789786109.6515827,1.740729299999657,-16.9491525423729,-200.0,39800.0,8649.0,13932.873406030216,9934.280910677156
1789786109.7133796,1.8025258999987273,-10.169491525423723,-200.0,40532.0,9344.0,11675.0004857797,11321.74782357759
1789786109.7733557,1.8625023999993573,-3.3898305084745743,-200.0,41176.0,10073.0,10380.320369429528,12347.117913110911
1789786109.8344247,1.923570999999356,3.3898305084745743,-200.0,41711.0,10809.0,8841.13287946346,11966.785917657613
1789786109.895794,1.9849403999996866,10.169491525423723,-200.0,42266.0,11747.0,9122.221767657698,15666.03777252716
1789786109.956935,2.0460814999987633,16.94915254237287,-200.0,42766.0,12714.0,8193.429191076462,16261.904124336945
1789786110.016796,2.1059427999989566,23.72881355932202,-200.0,43170.0,13673.0,6570.121363618022,16241.780465927233
1789786110.0771952,2.166341799998918,30.50847457627117,-200.0,43529.0,14641.0,5679.701037990359,15302.63400681479
1789786110.137887,2.227033699999083,37.28813559322032,-200.0,43826.0,15605.0,4930.176820647379,16176.018108620416
1789786110.19896,2.2881065999990824,44.06779661016947,-200.0,44094.0,16597.0,4236.833637140236,15606.564410225426
1789786110.2610335,2.3501796999989892,50.847457627118644,-200.0,44331.0,17769.0,3699.9174093261217,18674.93858261763
1789786110.3261344,2.415280299999722,57.627118644067764,-200.0,44554.0,19005.0,3432.5188252554385,19361.55149870646
1789786110.3928688,2.482014799999888,64.40677966101691,-200.0,44797.0,20336.0,3553.469115006734,19951.58805856992
1789786110.4576325,2.5467781999996078,71.18644067796606,-200.0,45015.0,21521.0,3146.3383162298064,18011.903057517826
1789786110.5214727,2.6106195999982447,77.96610169491527,-200.0,45265.0,22826.0,4064.1166058099516,20613.337191332677
1789786110.5833793,2.672525299998597,84.74576271186442,-200.0,45493.0,23979.0,3772.435106883866,18753.355290951524
1789786110.6445081,2.7336548999992374,91.52542372881356,-200.0,45763.0,25208.0,4215.761230685753,20149.909611074276
1789786110.7052042,2.794349899999361,98.30508474576271,-200.0,46051.0,26322.0,4958.090612214995,18948.92084886531
1789786110.7683134,2.8574602999997296,105.08474576271186,-200.0,46437.0,27534.0,6331.575725139005,19762.190899676287
1789786110.8303401,2.919485899999927,111.86440677966101,-200.0,46813.0,28471.0,5976.109874449799,15065.522497864462
1789786110.8918476,2.980994499999724,118.64406779661016,-200.0,47266.0,29519.0,7528.753430648483,17139.928022965698
1789786110.9537055,3.0428510999990976,125.42372881355931,-200.0,47768.0,30594.0,8188.47070479675,16663.001521551465
1789786111.0169065,3.1060533999989275,132.20338983050846,-200.0,48311.0,31559.0,8469.15641283076,15300.245535937052
1789786111.0797968,3.168943099999524,138.9830508474576,-200.0,48930.0,32495.0,9896.920597438375,14565.95964067433
1789786111.1438591,3.2330061999982718,145.76271186440675,-200.0,49681.0,33422.0,11938.321502788775,14536.562171247782
1789786111.205298,3.2944440999999642,152.5423728813559,-200.0,50537.0,34321.0,14243.648078706345,14545.570793591642
1789786111.2669652,3.3561122999999498,159.32203389830505,-200.0,51367.0,35018.0,13253.138503160031,10815.984174391006
1789786111.328046,3.4171914999988076,166.1016949152542,-200.0,52363.0,35716.0,16722.103414919333,11712.758710014305
1789786111.389397,3.4785437999998976,172.88135593220335,-200.0,53245.0,36322.0,14224.318395416743,10001.753437783596
1789786111.4511502,3.5402959999992163,179.66101694915255,-200.0,54364.0,36860.0,18282.42913698775,8634.374948854611
1789786111.5139008,3.6030472999991616,186.4406779661017,-200.0,55453.0,37319.0,17227.295576912016,7243.493074385498
1789786111.5752344,3.6643799999983457,193.22033898305085,-200.0,56773.0,37769.0,21851.350317570275,7295.646278667599
