298.552	2086.000
299.348	2090.667
300.144	2088.667
300.940	2080.333
301.736	2079.333
302.532	2079.333
303.328	2085.000
304.124	2082.000
304.920	2084.000
305.716	2082.667
306.512	2083.333
307.307	2083.000
308.103	2082.667
308.899	2088.000
309.694	2087.333
310.490	2089.000
311.285	2094.667
312.080	2089.667
312.876	2091.000
313.671	2082.667
314.466	2092.333
315.261	2090.667
316.056	2090.333
316.851	2080.667
317.646	2079.667
318.441	2079.667
319.235	2086.333
320.030	2090.000
320.825	2088.333
321.619	2085.333
322.414	2083.000
323.208	2084.333
324.003	2086.333
324.797	2087.667
325.591	2091.000
326.385	2089.000
327.179	2087.333
327.973	2086.667
328.767	2088.667
329.561	2091.667
330.355	2094.333
331.149	2098.000
331.943	2096.000
332.737	2098.667
333.530	2094.667
334.324	2089.000
335.117	2084.000
335.911	2086.000
336.704	2089.667
337.497	2087.333
338.291	2087.000
339.084	2086.667
339.877	2091.000
340.670	2088.333
341.463	2090.333
342.256	2088.000
343.049	2091.667
343.842	2092.000
344.634	2095.333
345.427	2092.667
346.220	2090.667
347.012	2081.667
347.805	2082.000
348.597	2082.000
349.390	2091.333
350.182	2089.333
350.974	2088.333
351.766	2085.333
352.558	2084.667
353.350	2084.000
354.142	2080.667
354.934	2081.000
355.726	2084.667
356.518	2083.000
357.310	2087.667
358.101	2089.333
358.893	2095.000
359.685	2092.000
360.476	2090.333
361.268	2086.333
362.059	2090.667
362.850	2088.667
363.641	2090.000
364.433	2086.333
365.224	2086.333
366.015	2087.667
366.806	2089.667
367.597	2089.667
368.387	2087.333
369.178	2086.333
369.969	2090.000
370.760	2092.667
371.550	2092.000
372.341	2092.000
373.131	2089.000
373.921	2088.333
374.712	2090.000
375.502	2094.333
376.292	2098.667
377.082	2092.667
377.872	2091.333
378.662	2088.333
379.452	2087.000
380.242	2084.333
381.032	2082.667
381.822	2083.333
382.612	2083.667
383.401	2084.000
384.191	2084.667
384.980	2084.000
385.770	2084.000
386.559	2087.667
387.348	2086.000
388.138	2088.667
388.927	2093.000
389.716	2096.667
390.505	2090.667
391.294	2086.333
392.083	2088.667
392.872	2089.000
393.660	2086.000
394.449	2086.333
395.238	2091.667
396.026	2088.000
396.815	2083.667
397.603	2080.000
398.392	2088.667
399.180	2088.000
399.968	2092.000
400.756	2086.667
401.545	2089.667
402.333	2089.000
403.121	2097.333
403.908	2098.000
404.696	2097.667
405.484	2095.000
406.272	2094.667
407.060	2096.000
407.847	2093.333
408.635	2093.333
409.422	2093.000
410.210	2094.667
410.997	2095.333
411.784	2094.333
412.571	2089.333
413.359	2086.667
414.146	2085.667
414.933	2087.000
415.720	2085.333
416.506	2088.667
417.293	2090.000
418.080	2092.000
418.867	2091.667
419.653	2093.333
420.440	2095.333
421.226	2098.667
422.013	2098.333
422.799	2094.333
423.585	2088.667
424.372	2086.333
425.158	2091.333
425.944	2091.333
426.730	2096.000
427.516	2093.667
428.302	2094.333
429.088	2093.000
429.873	2092.667
430.659	2094.333
431.445	2095.667
432.230	2093.667
433.016	2091.333
433.801	2086.333
434.586	2091.333
435.372	2095.000
436.157	2098.333
436.942	2093.000
437.727	2089.667
438.512	2090.000
439.297	2092.333
440.082	2090.667
440.867	2086.667
441.652	2088.667
442.436	2091.667
443.221	2092.333
444.005	2090.333
444.790	2087.000
445.574	2083.667
446.359	2085.333
447.143	2087.667
447.927	2088.000
448.711	2086.333
449.495	2091.333
450.280	2098.000
451.063	2100.333
451.847	2101.333
452.631	2097.667
453.415	2100.000
454.199	2092.667
454.982	2093.333
455.766	2093.333
456.549	2101.000
457.333	2102.000
458.116	2101.667
458.899	2094.667
459.682	2091.000
460.466	2087.333
461.249	2085.333
462.032	2089.667
462.815	2090.000
463.598	2091.667
464.380	2090.333
465.163	2089.667
465.946	2095.333
466.728	2093.000
467.511	2095.667
468.293	2094.333
469.076	2106.000
469.858	2106.000
470.640	2103.333
471.423	2094.667
472.205	2091.667
472.987	2092.333
