Unix_Timestamp,Elapsed_Time_s,EOM0_Target_V,EOM1_Target_V,Raw_Count0,Raw_Count1,Rate0_Hz,Rate1_Hz
1789610564.447674,0.06198619998758659,-200.0,-200.0,141.0,84.0,1476.0462590047619,1298.2093603294893
1789610564.5100782,0.12439060001634061,-193.22033898305085,-200.0,225.0,148.0,1370.1758392853344,1071.547771748787
1789610564.5707319,0.18504319997737184,-186.4406779661017,-200.0,310.0,210.0,1421.584329217883,971.7158706046289
1789610564.631795,0.24610619997838512,-179.66101694915255,-200.0,385.0,286.0,1270.3092927414855,1252.4176125620281
1789610564.6919093,0.30621930002234876,-172.8813559322034,-200.0,465.0,358.0,1380.9870783786228,1162.9364870556824
1789610564.754862,0.3691718999762088,-166.10169491525426,-200.0,544.0,429.0,1247.7518187337766,1194.2767407880433
1789610564.8159118,0.43022099998779595,-159.32203389830508,-200.0,627.0,500.0,1412.7198429135838,1180.2469573708422
1789610564.8772597,0.4915690000052564,-152.54237288135593,-200.0,719.0,570.0,1360.3518307705435,1145.5594364383526
1789610564.938392,0.5527002000017092,-145.76271186440678,-200.0,816.0,646.0,1463.6897839340807,1267.341154381948
1789610564.999384,0.6136923999874853,-138.98305084745763,-200.0,892.0,711.0,1222.9380008108944,1115.031706621698
1789610565.0610378,0.6753443999914452,-132.20338983050848,-200.0,978.0,790.0,1433.0170666775916,1185.3351045357858
1789610565.1265123,0.7408198000048287,-125.42372881355932,-200.0,1054.0,850.0,1224.7911145174514,822.1200631692483
1789610565.1875544,0.8018600000068545,-118.64406779661017,-200.0,1144.0,943.0,1538.8001295369038,1485.1210552507328
1789610565.2493062,0.8636124000186101,-111.86440677966102,-200.0,1215.0,1019.0,1162.601437211615,1323.5770208255308
1789610565.310294,0.9245996000245214,-105.08474576271186,-200.0,1284.0,1103.0,1179.867175987576,1376.5117053188387
1789610565.3710074,0.9853124999790452,-98.30508474576271,-200.0,1376.0,1194.0,1529.5610149609017,1565.5506859011582
1789610565.4321244,1.0464290999807417,-91.52542372881356,-200.0,1444.0,1272.0,1125.7779922641653,1268.7339277897736
1789610565.493439,1.10774309997214,-84.74576271186442,-200.0,1503.0,1368.0,1031.4521780000487,1618.3128999655935
