Unix_Timestamp,Elapsed_Time_s,EOM0_Target_V,EOM1_Target_V,Raw_Count0,Raw_Count1,Rate0_Hz,Rate1_Hz
1788398144.3207529,1.0157534999307245,0.0,-200.0,6967.0,3279.0,6789.020899857066,3214.7573801511357
1788398145.3372207,2.032202099915594,0.0,-193.22033898305085,13509.0,6855.0,6434.972065366546,3523.112587893581
1788398146.3571298,3.052092299796641,0.0,-186.4406779661017,19773.0,10679.0,6134.231903019568,3745.0269679582575
1788398147.3711889,4.066133199958131,0.0,-179.66101694915255,25497.0,14787.0,5662.870758535273,4062.1924040210993
1788398148.3900506,5.084975600009784,0.0,-172.8813559322034,30768.0,19131.0,5176.451782207197,4264.70160173456
1788398149.40446,6.09936589980498,0.0,-166.10169491525426,35734.0,23795.0,4894.9668361101485,4591.694948713975
1788398150.4189599,7.113846899941564,0.0,-159.32203389830508,40459.0,28887.0,4661.134527332663,5024.107982014313
1788398151.4375138,8.13238129997626,0.0,-152.54237288135593,44722.0,34199.0,4172.528264007221,5199.110519821453
1788398152.448224,9.143073000013828,0.0,-145.76271186440678,48654.0,39671.0,3884.214789811655,5412.039096380337
1788398153.4615376,10.15636819996871,0.0,-138.98305084745763,52166.0,45487.0,3456.7669416084327,5730.511720025004
1788398154.47983,11.1746409998741,0.0,-132.20338983050848,55168.0,51485.0,2942.359280519472,5898.541725444069
1788398155.4948084,12.189601199934259,0.0,-125.42372881355932,58025.0,57713.0,2811.080335101406,6125.696922047493
1788398156.5123081,13.207081499975175,0.0,-118.64406779661017,60689.0,64270.0,2616.5927139258415,6421.468189215514
1788398157.5270934,14.221848599845544,0.0,-111.86440677966102,63115.0,71624.0,2397.825390664822,7256.8897360451065
1788398158.541222,15.235956999938935,0.0,-105.08474576271186,65321.0,78858.0,2175.5109031377337,7119.2231513614315
1788398159.5587542,16.2534702999983,0.0,-98.30508474576271,67386.0,86222.0,2024.238076304016,7245.942059269893
1788398160.5721002,17.266798099968582,0.0,-91.52542372881356,69283.0,93634.0,1876.142824976448,7307.134799551316
1788398161.5879939,18.282672199886292,0.0,-84.74576271186442,71004.0,101059.0,1691.816190401635,7297.5650411710285
1788398162.6027122,19.297372299944982,0.0,-77.96610169491527,72656.0,108437.0,1629.4440138137054,7282.940762471476
1788398163.618001,20.312641099793836,0.0,-71.18644067796612,74282.0,115896.0,1597.782507568418,7345.443746070422
1788398164.6361535,21.330773999914527,0.0,-64.40677966101697,75850.0,123306.0,1537.356781568348,7252.055769094906
1788398165.6525145,22.347116199787706,0.0,-57.62711864406779,77509.0,130821.0,1625.2304065043006,7379.558712001507
1788398166.6636415,23.358224499970675,0.0,-50.847457627118644,79230.0,137906.0,1699.419691681162,6998.546395583393
1788398167.6840844,24.378647999837995,0.0,-44.067796610169495,81019.0,145573.0,1757.8005233240317,7506.389896011878
1788398168.7036285,25.398173299850896,0.0,-37.288135593220346,82989.0,152734.0,1938.1476303257357,7034.173273402161
1788398169.7222512,26.416777199832723,0.0,-30.508474576271198,85317.0,159936.0,2285.498011480882,7074.771934415539
1788398170.7400885,27.43459520000033,0.0,-23.72881355932205,87830.0,166986.0,2471.1591022963908,6944.945541093776
1788398171.7601354,28.454623099882156,0.0,-16.9491525423729,90425.0,173605.0,2541.370465150058,6495.380137654668
1788398172.7772608,29.471729999873787,0.0,-10.169491525423723,93426.0,180163.0,2954.6185808426826,6448.956715094567
1788398173.7926843,30.487134999828413,0.0,-3.3898305084745743,96790.0,186546.0,3317.9791398230554,6289.407190735915
1788398174.808218,31.502648999914527,0.0,3.3898305084745743,100297.0,192638.0,3455.1750173567534,5995.832212875168
1788398175.82273,32.51714119990356,0.0,10.169491525423723,104062.0,198157.0,3707.522554083197,5420.059034557873
1788398176.8368037,33.53119629994035,0.0,16.94915254237287,108225.0,203749.0,4113.091974061292,5527.773391092503
1788398177.8559923,34.55036629992537,0.0,23.72881355932202,112459.0,208537.0,4149.979304195253,4699.821947496098
1788398178.8730848,35.56744039990008,0.0,30.50847457627117,117480.0,213466.0,4926.72728717842,4843.6925576192325
1788398179.8879685,36.58230429980904,0.0,37.28813559322032,122774.0,218098.0,5220.094680785662,4558.545971477215
1788398180.9051144,37.59943139995448,0.0,44.06779661016947,128310.0,222274.0,5442.852375361948,4106.132949964022
1788398181.9256096,38.619906899984926,0.0,50.847457627118644,134421.0,226438.0,5995.329714656782,4086.9182829607066
1788398182.9443572,39.63863649987616,0.0,57.627118644067764,140815.0,230116.0,6276.01153930901,3604.7798059087954
1788398183.9591558,40.65341609995812,0.0,64.40677966101691,147405.0,233548.0,6474.914733770196,3386.5736128579233
1788398184.9760017,41.67024339991622,0.0,71.18644067796606,154115.0,236476.0,6598.112739744001,2876.3539577274537
1788398185.992866,42.68708819989115,0.0,77.96610169491527,161451.0,239289.0,7203.949180042937,2763.52428743069
1788398187.0099735,43.70417659985833,0.0,84.74576271186442,168918.0,241848.0,7367.542904445036,2521.962795262313
1788398188.026122,44.72030529985204,0.0,91.52542372881356,176787.0,244238.0,7737.403985097093,2345.9571417730444
1788398189.040928,45.73509279987775,0.0,98.30508474576271,184980.0,246425.0,8074.633876320486,2152.4429037025157
1788398190.0562956,46.750442299991846,0.0,105.08474576271186,193618.0,248434.0,8506.837560367769,1978.8871167324255
1788398191.0705438,47.76467019994743,0.0,111.86440677966101,202299.0,250228.0,8543.371508800932,1766.9448324083125
1788398192.0866492,48.78075689985417,0.0,118.64406779661016,211310.0,251894.0,8844.585188830812,1640.1604784662736
1788398193.1050813,49.7991705997847,0.0,125.42372881355931,220343.0,253499.0,8881.524551829274,1575.5790968933036
1788398194.123288,50.81735769985244,0.0,132.20338983050846,229785.0,255007.0,9279.951591746247,1482.1459181965436
1788398195.1349654,51.82901729992591,0.0,138.9830508474576,239132.0,256360.0,9232.928426501252,1335.8871574138964
1788398196.1471233,52.84115529991686,0.0,145.76271186440675,248583.0,257688.0,9326.166590348083,1310.7474339075243
1788398197.1642365,53.8582502999343,0.0,152.5423728813559,257988.0,259109.0,9237.046281043844,1399.2528088723948
1788398198.1783674,54.87236139993183,0.0,159.32203389830505,267677.0,260443.0,9544.647661720099,1314.1109749185807
1788398199.1938539,55.88782830000855,0.0,166.1016949152542,277020.0,261793.0,9228.554797796744,1332.6504407074797
1788398200.2055578,56.89951349981129,0.0,172.88135593220335,286203.0,263271.0,9049.123543676207,1460.818318603561
1788398201.2230196,57.91695719980635,0.0,179.66101694915255,295270.0,264848.0,8937.095824289112,1553.846126439075
1788398202.2357726,58.929691299796104,0.0,186.4406779661017,304031.0,266461.0,8661.19913699118,1597.8607322740688
1788398203.2522688,59.946167799877,0.0,193.22033898305085,312570.0,268236.0,8382.011691459438,1744.2336467776865
1788398204.2677631,60.961643599905074,0.0,200.0,320673.0,270190.0,7988.311681762035,1924.0110735435783
1788398205.2865734,61.98043389990926,-200.0,0.0,328861.0,272320.0,8029.017357722665,2089.162948168496
1788398206.3010433,62.99488479993306,-193.22033898305085,0.0,337433.0,274377.0,8446.99766610965,2030.4520211493616
1788398207.3158255,64.00964859989472,-186.4406779661017,0.0,345654.0,276546.0,8093.995399141253,2132.7633278991034
1788398208.3346217,65.02842549979687,-179.66101694915255,0.0,353154.0,278880.0,7357.993586343641,2297.3367872563604
1788398209.3492785,66.0430633998476,-172.8813559322034,0.0,360630.0,281510.0,7382.188080393137,2584.311041437479
1788398210.367462,67.0612280999776,-166.10169491525426,0.0,367907.0,284479.0,7148.496197415988,2918.499830080107
1788398211.381012,68.0747599999886,-159.32203389830508,0.0,374778.0,287731.0,6778.488391257964,3210.026800781749
1788398212.393113,69.08684089989401,-152.54237288135593,0.0,381356.0,291401.0,6485.718658300783,3630.651877927984
1788398213.4082506,70.10195939987898,-145.76271186440678,0.0,387449.0,295482.0,5996.0392853640205,4026.081878923809
1788398214.427412,71.12110190000385,-138.98305084745763,0.0,392838.0,299780.0,5279.021814700754,4218.085480656388
1788398215.4418523,72.13552339980379,-132.20338983050848,0.0,397812.0,304463.0,4902.0079104146935,4608.640675986317
1788398216.4549587,73.14861169992946,-125.42372881355932,0.0,402478.0,309627.0,4603.0015384651115,5095.25871032339
1788398217.470094,74.16372719989158,-118.64406779661017,0.0,406466.0,315072.0,3925.677664459658,5366.247904507275
1788398218.488292,75.18190580001101,-111.86440677966102,0.0,410071.0,320830.0,3541.246880265406,5654.730997700591
1788398219.5091426,76.20273679983802,-105.08474576271186,0.0,413391.0,327063.0,3250.2316708025764,6109.2135013053885
1788398220.5251646,77.21874139993452,-98.30508474576271,0.0,416224.0,333554.0,2781.444647315976,6384.162527386225
1788398221.5414226,78.23497909982689,-91.52542372881356,0.0,418776.0,340149.0,2512.370208536714,6484.684679986889
1788398222.554877,79.24841439980082,-84.74576271186442,0.0,420913.0,346640.0,2114.561375803642,6410.198499325877
1788398223.5743027,80.26782159996219,-77.96610169491527,0.0,422915.0,353564.0,1965.6999179192885,6779.296403667426
1788398224.5928404,81.28634049999528,-71.18644067796612,0.0,424704.0,360771.0,1759.0736413205573,7070.844272042173
1788398225.6103437,82.3038245998323,-64.40677966101697,0.0,426331.0,368035.0,1602.7658143230449,7142.739199672842
1788398226.6271026,83.32056449982338,-57.62711864406779,0.0,427915.0,375230.0,1553.9986334251062,7073.611857175642
1788398227.6394858,84.3329299998004,-50.847457627118644,0.0,429499.0,382364.0,1561.7829721756673,7055.841392106609
1788398228.6529744,85.34639789978974,-44.067796610169495,0.0,431093.0,389794.0,1573.8823205668327,7330.899882564604
1788398229.6735294,86.36693389993161,-37.288135593220346,0.0,432775.0,397320.0,1649.409684987445,7365.127217772885
1788398230.689986,87.38337169983424,-30.508474576271198,0.0,434497.0,404411.0,1700.5999716197985,6982.556577302712
1788398231.7081418,88.4015092998743,-23.72881355932205,0.0,436435.0,411293.0,1904.4245573640735,6756.360981519846
1788398232.7225833,89.41593219991773,-16.9491525423729,0.0,438603.0,418237.0,2141.728724799322,6846.396127215973
1788398233.7343204,90.42764979996718,-10.169491525423723,0.0,441019.0,424973.0,2385.2665432326394,6659.0760680084895
1788398234.7504516,91.44376079994254,-3.3898305084745743,0.0,443681.0,431281.0,2619.2021459543016,6206.1336831981025
1788398235.768928,92.4622194999829,3.3898305084745743,0.0,446771.0,437695.0,3038.5385006848514,6296.230850346972
1788398236.783914,93.47718559997156,10.169491525423723,0.0,450297.0,443532.0,3478.1323449294246,5741.741689322399
1788398237.803327,94.49657919979654,16.94915254237287,0.0,454361.0,448971.0,3979.781171473743,5326.768847908571
1788398238.8163536,95.50958839990199,23.72881355932202,0.0,458740.0,454102.0,4317.863882708825,5058.522989745106
1788398239.8319085,96.52512319991365,30.50847457627117,0.0,463270.0,458754.0,4462.691719302324,4581.512000268882
1788398240.8474524,97.54064789996482,37.28813559322032,0.0,468373.0,463172.0,5030.054103334472,4363.802103424197
1788398241.8634675,98.5566441998817,44.06779661016947,0.0,473910.0,467245.0,5475.340768838943,4025.8111331101522
1788398242.881284,99.57444210001267,50.847457627118644,0.0,479743.0,470956.0,5734.58355137417,3652.424746834212
1788398243.8953555,100.58849509991705,57.627118644067764,0.0,486153.0,474353.0,6331.992455962407,3343.5936346902713
1788398244.9095147,101.60263519990258,64.40677966101691,0.0,493231.0,477732.0,6996.743144621002,3323.9485137477113
1788398245.927663,102.62076479988173,71.18644067796606,0.0,500417.0,480623.0,7057.566518028251,2837.048916509748
1788398246.9393873,103.63247029995546,77.96610169491527,0.0,507829.0,483172.0,7314.541165351769,2521.2964114712468
1788398247.9569793,104.65004209987819,84.74576271186442,0.0,515806.0,485436.0,7842.990849725699,2221.242465814519
