298.552	2080.000
299.348	2079.667
300.144	2079.667
300.940	2078.333
301.736	2078.000
302.532	2077.000
303.328	2081.000
304.124	2081.333
304.920	2084.333
305.716	2085.000
306.512	2086.333
307.307	2085.667
308.103	2084.667
308.899	2082.000
309.694	2083.667
310.490	2085.333
311.285	2094.667
312.080	2091.667
312.876	2089.667
313.671	2085.333
314.466	2090.333
315.261	2094.000
316.056	2092.333
316.851	2086.000
317.646	2080.667
318.441	2080.667
319.235	2082.667
320.030	2085.000
320.825	2084.000
321.619	2086.667
322.414	2088.667
323.208	2089.333
324.003	2089.000
324.797	2089.667
325.591	2090.000
326.385	2089.000
327.179	2087.000
327.973	2085.667
328.767	2086.667
329.561	2084.333
330.355	2086.000
331.149	2087.667
331.943	2090.667
332.737	2097.333
333.530	2096.333
334.324	2091.667
335.117	2084.333
335.911	2085.667
336.704	2086.667
337.497	2086.000
338.291	2082.333
339.084	2086.000
339.877	2087.333
340.670	2085.333
341.463	2085.000
342.256	2083.333
343.049	2086.667
343.842	2084.667
344.634	2091.667
345.427	2091.000
346.220	2095.333
347.012	2084.667
347.805	2082.000
348.597	2079.000
349.390	2089.333
350.182	2091.667
350.974	2093.333
351.766	2086.667
352.558	2087.333
353.350	2084.333
354.142	2084.667
354.934	2082.333
355.726	2085.000
356.518	2083.000
357.310	2084.333
358.101	2084.333
358.893	2087.333
359.685	2088.000
360.476	2088.333
361.268	2088.333
362.059	2087.667
362.850	2082.667
363.641	2082.000
364.433	2083.333
365.224	2085.333
366.015	2085.667
366.806	2084.333
367.597	2083.000
368.387	2079.667
369.178	2077.000
369.969	2081.000
370.760	2082.000
371.550	2085.333
372.341	2084.333
373.131	2087.000
373.921	2090.000
374.712	2093.000
375.502	2091.000
376.292	2090.667
377.082	2085.000
377.872	2088.333
378.662	2086.667
379.452	2088.667
380.242	2086.333
381.032	2083.667
381.822	2085.667
382.612	2086.000
383.401	2090.000
384.191	2086.667
384.980	2088.667
385.770	2086.333
386.559	2090.000
387.348	2086.667
388.138	2089.000
388.927	2094.333
389.716	2099.667
390.505	2096.667
391.294	2090.333
392.083	2091.667
392.872	2094.000
393.660	2092.667
394.449	2092.000
395.238	2091.333
396.026	2086.667
396.815	2081.333
397.603	2078.333
398.392	2082.000
399.180	2082.000
399.968	2085.667
400.756	2085.333
401.545	2090.333
402.333	2088.333
403.121	2091.000
403.908	2088.667
404.696	2091.000
405.484	2095.667
406.272	2094.667
407.060	2093.000
407.847	2089.667
408.635	2090.333
409.422	2091.667
410.210	2092.667
410.997	2093.000
411.784	2093.333
412.571	2089.667
413.359	2089.667
414.146	2088.333
414.933	2088.333
415.720	2089.667
416.506	2090.000
417.293	2090.000
418.080	2087.667
418.867	2089.667
419.653	2092.333
420.440	2092.333
421.226	2091.667
422.013	2091.333
422.799	2085.667
423.585	2081.667
424.372	2081.000
425.158	2091.333
425.944	2092.667
426.730	2096.333
427.516	2094.000
428.302	2095.333
429.088	2089.667
429.873	2087.333
430.659	2089.667
431.445	2094.000
432.230	2091.000
433.016	2090.333
433.801	2088.000
434.586	2090.000
435.372	2090.000
436.157	2091.667
436.942	2090.333
437.727	2086.000
438.512	2081.667
439.297	2084.000
440.082	2084.333
440.867	2085.333
441.652	2084.667
442.436	2085.333
443.221	2086.000
444.005	2086.000
444.790	2085.000
445.574	2086.667
446.359	2090.333
447.143	2092.000
447.927	2088.667
448.711	2086.333
449.495	2088.667
450.280	2089.000
451.063	2086.000
451.847	2086.667
452.631	2089.000
453.415	2092.667
454.199	2090.333
454.982	2090.667
455.766	2092.333
456.549	2096.000
457.333	2093.000
458.116	2093.000
458.899	2090.000
459.682	2091.667
460.466	2088.667
461.249	2090.333
462.032	2094.000
462.815	2097.333
463.598	2092.667
464.380	2093.000
465.163	2086.333
465.946	2093.667
466.728	2090.333
467.511	2093.333
468.293	2089.333
469.076	2096.667
469.858	2095.000
470.640	2095.000
471.423	2088.333
472.205	2088.333
472.987	2091.000
473.769	2090.000
474.551	2093.000
475.332	2088.667
476.114	2090.333
476.896	2090.333
477.678	2094.000
478.459	2097.333
479.241	2094.667
480.022	2092.000
480.804	2089.000
481.585	2094.000
482.366	2092.333
483.147	2090.667
483.928	2082.333
484.709	2083.333
485.490	2083.667
486.271	2093.333
487.052	2093.000
487.833	2097.667
488.614	2095.333
489.394	2101.000
490.175	2095.000
490.955	2088.667
491.736	2099.667
492.516	2113.667
493.296	2118.667
494.076	2101.333
494.857	2086.000
495.637	2084.333
496.417	2086.667
497.197	2091.333
497.976	2091.000
498.756	2093.667
499.536	2092.333
500.316	2096.000
501.095	2096.333
501.875	2096.000
502.654	2096.000
503.434	2093.667
504.213	2092.667
504.992	2091.000
505.771	2091.000
506.550	2096.000
507.329	2094.333
508.108	2093.000
508.887	2087.333
509.666	2093.667
510.445	2091.667
511.224	2091.000
512.002	2086.333
512.781	2086.000
513.559	2089.667
